bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1512147,1808,SB0474,1,Introduced,2021-05-25,"Law enforcement: records; use of force records; require to be included in separation of service record. Amends sec. 3 of 2017 PA 128 (MCL 28.563).","Law enforcement: records; use of force records; require to be included in separation of service record. Amends sec. 3 of 2017 PA 128 (MCL 28.563).",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0474/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0474
1512166,1808,SB0475,1,Introduced,2021-05-25,"Law enforcement: employment; license of law enforcement officer that used excessive force; revoke. Amends secs. 9, 9a, 9b, 9c & 9d of 1965 PA 203 (MCL 28.609 et seq.).","Law enforcement: employment; license of law enforcement officer that used excessive force; revoke. Amends secs. 9, 9a, 9b, 9c & 9d of 1965 PA 203 (MCL 28.609 et seq.).",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0475/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0475
1512097,1808,SB0476,1,Introduced,2021-05-25,"Law enforcement: other; individuals filing complaints against law enforcement; allow to remain private. Creates new act.","Law enforcement: other; individuals filing complaints against law enforcement; allow to remain private. Creates new act.",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0476/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0476
1512077,1808,SB0477,1,Introduced,2021-05-25,"Labor: collective bargaining; obligation of bargaining representatives to represent members in grievance proceedings; eliminate in certain circumstances. Amends sec. 11 of 1947 PA 336 (MCL 423.211).","Labor: collective bargaining; obligation of bargaining representatives to represent members in grievance proceedings; eliminate in certain circumstances. Amends sec. 11 of 1947 PA 336 (MCL 423.211).",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0477/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0477
1512116,1808,SB0478,1,Introduced,2021-05-25,"Law enforcement: other; use of pressure to the throat or windpipe by law enforcement; prohibit under certain circumstances. Creates new act.","Law enforcement: other; use of pressure to the throat or windpipe by law enforcement; prohibit under certain circumstances. Creates new act.",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0478/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0478
1512088,1808,SB0479,1,Introduced,2021-05-25,"Criminal procedure: warrants; execution of search warrants; modify. Amends secs. 4 & 6 of 1966 PA 189 (MCL 780.654 & 780.656).","Criminal procedure: warrants; execution of search warrants; modify. Amends secs. 4 & 6 of 1966 PA 189 (MCL 780.654 & 780.656).",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0479/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0479
1512068,1808,SB0480,1,Introduced,2021-05-25,"Law enforcement: training; duty to intervene policy; require law enforcement agencies to adopt. Creates new act.","Law enforcement: training; duty to intervene policy; require law enforcement agencies to adopt. Creates new act.",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0480/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0480
1512059,1808,SB0481,1,Introduced,2021-05-25,"Law enforcement: other; use of force policies; require law enforcement agencies to create. Creates new act.","Law enforcement: other; use of force policies; require law enforcement agencies to create. Creates new act.",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0481/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0481
1512176,1808,SB0482,1,Introduced,2021-05-25,"Law enforcement: training; mental health and law enforcement response training; require for law enforcement officers. Amends title & secs. 9, 9b, 9c & 9d of 1965 PA 203 (MCL 28.609 et seq.) & adds secs. 9f & 9g.","Law enforcement: training; mental health and law enforcement response training; require for law enforcement officers. Amends title & secs. 9, 9b, 9c & 9d of 1965 PA 203 (MCL 28.609 et seq.) & adds secs. 9f & 9g.",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0482/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0482
1512126,1808,SB0483,1,Introduced,2021-05-25,"Law enforcement: other; research study and analysis identifying barriers in the recruitment of law enforcement officer; require the commission to conduct. Amends 1965 PA 203 (MCL 28.601 & 28.615) by adding sec. 11a.","Law enforcement: other; research study and analysis identifying barriers in the recruitment of law enforcement officer; require the commission to conduct. Amends 1965 PA 203 (MCL 28.601 & 28.615) by adding sec. 11a.",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0483/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0483
1512108,1808,SB0484,1,Introduced,2021-05-25,"Crimes: other; tampering with evidence by law enforcement officer with specific intent; prohibit, and provide penalties. Amends sec. 483a of 1931 PA 328 (MCL 750.483a).","Crimes: other; tampering with evidence by law enforcement officer with specific intent; prohibit, and provide penalties. Amends sec. 483a of 1931 PA 328 (MCL 750.483a).",3835,"Senate Judiciary And Public Safety",2021-05-25,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0484/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0484
1512431,1808,SB0485,1,Introduced,2021-05-26,"Labor: arbitration; compulsory arbitration for local police and firefighters; include corrections officers. Amends sec. 2 of 1969 PA 312 (MCL 423.232).","Labor: arbitration; compulsory arbitration for local police and firefighters; include corrections officers. Amends sec. 2 of 1969 PA 312 (MCL 423.232).",1787,"Senate Regulatory Reform",2021-05-26,"Referred To Committee On Regulatory Reform",https://legiscan.com/MI/bill/SB0485/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0485
1512462,1808,SB0486,2,Engrossed,2021-06-10,"Natural resources: hunting; membership on the wolf management advisory council; modify. Amends sec. 43540e of 1994 PA 451 (MCL 324.43540e).","Natural resources: hunting; membership on the wolf management advisory council; modify. Amends sec. 43540e of 1994 PA 451 (MCL 324.43540e).",4116,"House Natural Resources And Outdoor Recreation",2021-06-10,"Referred To Committee On Natural Resources And Outdoor Recreation",https://legiscan.com/MI/bill/SB0486/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0486
1512687,1808,SB0487,1,Introduced,2021-05-27,"Corrections: other; women's prison oversight advisory committee; create. Creates new act.","Corrections: other; women's prison oversight advisory committee; create. Creates new act.",3835,"Senate Judiciary And Public Safety",2021-05-27,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0487/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0487
1512771,1808,SB0488,1,Introduced,2021-05-27,"Environmental protection: groundwater contamination; annual appropriation for certain geological survey work; direct legislature to make. Amends sec. 60108 of 1994 PA 451 (MCL 324.60108).","Environmental protection: groundwater contamination; annual appropriation for certain geological survey work; direct legislature to make. Amends sec. 60108 of 1994 PA 451 (MCL 324.60108).",829,"Senate Appropriations",2021-05-27,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0488/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0488
1512743,1808,SB0489,1,Introduced,2021-05-27,"Weapons: firearms; sentencing guidelines; update. Amends sec. 12, ch. II & sec. 16m ch. XVII of 1927 PA 175 (MCL 762.12 & 777.16m). TIE BAR WITH: SB 0492'21","Weapons: firearms; sentencing guidelines; update. Amends sec. 12, ch. II & sec. 16m ch. XVII of 1927 PA 175 (MCL 762.12 & 777.16m). TIE BAR WITH: SB 0492'21",838,"Senate Government Operations",2021-05-27,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0489/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0489
1512750,1808,SB0490,1,Introduced,2021-05-27,"Weapons: firearms; 1927 PA 372; update references. Amends secs. 12 & 15 of 1927 PA 372 (MCL 28.432 & 28.435). TIE BAR WITH: SB 0492'21","Weapons: firearms; 1927 PA 372; update references. Amends secs. 12 & 15 of 1927 PA 372 (MCL 28.432 & 28.435). TIE BAR WITH: SB 0492'21",838,"Senate Government Operations",2021-05-27,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0490/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0490
1512794,1808,SB0491,1,Introduced,2021-05-27,"Weapons: firearms; natural resources and environmental protection act; update references. Amends sec. 43510 of 1994 PA 451 (MCL 324.43510). TIE BAR WITH: SB 0492'21","Weapons: firearms; natural resources and environmental protection act; update references. Amends sec. 43510 of 1994 PA 451 (MCL 324.43510). TIE BAR WITH: SB 0492'21",838,"Senate Government Operations",2021-05-27,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0491/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0491
1512737,1808,SB0492,1,Introduced,2021-05-27,"Weapons: firearms; conceal carry without a permit; allow under certain circumstances. Amends secs. 227, 227b, 230 & 237a of 1931 PA 328 (MCL 750.277 et seq.) & repeals secs. 227a & 231a of 1931 PA 328 (MCL 750.227a & 750.231a).","Weapons: firearms; conceal carry without a permit; allow under certain circumstances. Amends secs. 227, 227b, 230 & 237a of 1931 PA 328 (MCL 750.277 et seq.) & repeals secs. 227a & 231a of 1931 PA 328 (MCL 750.227a & 750.231a).",838,"Senate Government Operations",2021-05-27,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0492/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0492
1512732,1808,SB0493,1,Introduced,2021-05-27,"Trade: business regulation; requirements for advertising of reduced gasoline prices; modify. Amends sec. 28e of 1964 PA 283 (MCL 290.628e).","Trade: business regulation; requirements for advertising of reduced gasoline prices; modify. Amends sec. 28e of 1964 PA 283 (MCL 290.628e).",4030,"Senate Economic And Small Business Development",2021-05-27,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/SB0493/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0493
1512724,1808,SB0494,4,Passed,2021-12-29,"Agriculture: other; certain reporting requirements for environmental assurance advisory council and funding and standards for the MAEAP; modify, and extend water quality protection fee sunset. Amends secs. 8705, 8708, 8715 & 8716 of 1994 PA 451 (MCL 324.8705 et seq.).","Agriculture: other; certain reporting requirements for environmental assurance advisory council and funding and standards for the MAEAP; modify, and extend water quality protection fee sunset. Amends secs. 8705, 8708, 8715 & 8716 of 1994 PA 451 (MCL 324.8705 et seq.).",0,,2021-12-29,"Assigned Pa 0123'21 With Immediate Effect",https://legiscan.com/MI/bill/SB0494/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0494
1512776,1808,SB0495,1,Introduced,2021-05-27,"Health: other; definition of epidemic; provide for, and place limits on the issuance of certain emergency orders involving epidemics. Amends secs. 2253 & 2453 of 1978 PA 368 (MCL 333.2253 & 333.2453).","Health: other; definition of epidemic; provide for, and place limits on the issuance of certain emergency orders involving epidemics. Amends secs. 2253 & 2453 of 1978 PA 368 (MCL 333.2253 & 333.2453).",3833,"Senate Health Policy And Human Services",2021-05-27,"Referred To Committee On Health Policy And Human Services",https://legiscan.com/MI/bill/SB0495/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0495
1512813,1808,SB0496,1,Introduced,2021-05-27,"Education: curriculum; information related to certain medications used to prevent the spread of HIV; include in curriculum regarding communicable diseases. Amends sec. 1169 of 1976 PA 451 (MCL 380.1169).","Education: curriculum; information related to certain medications used to prevent the spread of HIV; include in curriculum regarding communicable diseases. Amends sec. 1169 of 1976 PA 451 (MCL 380.1169).",3831,"Senate Education And Career Readiness",2021-05-27,"Referred To Committee On Education And Career Readiness",https://legiscan.com/MI/bill/SB0496/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0496
1514061,1808,SB0497,1,Introduced,2021-06-02,"Crimes: criminal sexual conduct; criminal sexual conduct involving a mentally incapacitated individual; modify. Amends sec. 520a of 1931 PA 328 (MCL 750.520a).","Crimes: criminal sexual conduct; criminal sexual conduct involving a mentally incapacitated individual; modify. Amends sec. 520a of 1931 PA 328 (MCL 750.520a).",3835,"Senate Judiciary And Public Safety",2021-06-02,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0497/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0497
1514079,1808,SB0498,1,Introduced,2021-06-02,"Higher education: financial aid; Michigan opportunity initiative; provide for. Creates new act.","Higher education: financial aid; Michigan opportunity initiative; provide for. Creates new act.",3831,"Senate Education And Career Readiness",2021-06-02,"Referred To Committee On Education And Career Readiness",https://legiscan.com/MI/bill/SB0498/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0498
1514088,1808,SB0499,2,Engrossed,2022-03-09,"Human services: medical services; access to quality complex rehabilitation technology; provide for. Creates new act. TIE BAR WITH: SB 0500'21","Human services: medical services; access to quality complex rehabilitation technology; provide for. Creates new act. TIE BAR WITH: SB 0500'21",892,"House Health Policy",2022-03-09,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB0499/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0499
1514047,1808,SB0500,2,Engrossed,2022-03-09,"Human services: medical services; definitions of quality complex rehabilitation technology; provide for. Creates new act. TIE BAR WITH: SB 0499'21","Human services: medical services; definitions of quality complex rehabilitation technology; provide for. Creates new act. TIE BAR WITH: SB 0499'21",892,"House Health Policy",2022-03-09,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB0500/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0500
1514032,1808,SB0501,4,Passed,2021-07-27,"Employment security: benefits; applicant for unemployment benefits; require to register with a Michigan works agency, and extend work search waiver in certain circumstances. Amends sec. 28 of 1936 (Ex Sess) PA 1 (MCL 421.28).","Employment security: benefits; applicant for unemployment benefits; require to register with a Michigan works agency, and extend work search waiver in certain circumstances. Amends sec. 28 of 1936 (Ex Sess) PA 1 (MCL 421.28).",0,,2021-07-27,"Assigned Pa 0066'21 With Immediate Effect",https://legiscan.com/MI/bill/SB0501/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0501
1514184,1808,SB0502,1,Introduced,2021-06-03,"Highways: memorial; portion of M-50; designate as the ""Trooper Herman Brown Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 6c.","Highways: memorial; portion of M-50; designate as the ""Trooper Herman Brown Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 6c.",3836,"Senate Transportation And Infrastructure",2021-06-03,"Referred To Committee On Transportation And Infrastructure",https://legiscan.com/MI/bill/SB0502/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0502
1514178,1808,SB0503,1,Introduced,2021-06-03,"Probate: guardians and conservators; duties of guardians, conservators, and guardian ad litem; modify. Amends secs. 5305, 5314, 5406, 5417 & 5418 of 1998 PA 386 (MCL 700.5305 et seq.) & adds secs. 5314a, 5314b & 5314c. TIE BAR WITH: SB 0505'21, SB 0504'21, SB 0506'21","Probate: guardians and conservators; duties of guardians, conservators, and guardian ad litem; modify. Amends secs. 5305, 5314, 5406, 5417 & 5418 of 1998 PA 386 (MCL 700.5305 et seq.) & adds secs. 5314a, 5314b & 5314c. TIE BAR WITH: SB 0505'21, SB 0504'21, SB 0506'21",3835,"Senate Judiciary And Public Safety",2021-06-03,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0503/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0503
1514172,1808,SB0504,1,Introduced,2021-06-03,"Probate: guardians and conservators; requirements to be appointed as guardian or conservator; modify. Amends secs. 5104, 5106, 5310, 5313 & 5409 of 1998 PA 386 (MCL 700.5104 et seq.) & adds sec. 5106a. TIE BAR WITH: SB 0505'21, SB 0503'21, SB 0506'21","Probate: guardians and conservators; requirements to be appointed as guardian or conservator; modify. Amends secs. 5104, 5106, 5310, 5313 & 5409 of 1998 PA 386 (MCL 700.5104 et seq.) & adds sec. 5106a. TIE BAR WITH: SB 0505'21, SB 0503'21, SB 0506'21",3835,"Senate Judiciary And Public Safety",2021-06-03,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0504/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0504
1514195,1808,SB0505,1,Introduced,2021-06-03,"Probate: guardians and conservators; appointment; modify procedure. Amends secs. 5303, 5304, 5306, 5306a, 5312 & 5416 of 1998 PA 386 (MCL 700.5303 et seq.). TIE BAR WITH: SB 0504'21, SB 0503'21, SB 0506'21","Probate: guardians and conservators; appointment; modify procedure. Amends secs. 5303, 5304, 5306, 5306a, 5312 & 5416 of 1998 PA 386 (MCL 700.5303 et seq.). TIE BAR WITH: SB 0504'21, SB 0503'21, SB 0506'21",3835,"Senate Judiciary And Public Safety",2021-06-03,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0505/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0505
1514158,1808,SB0506,1,Introduced,2021-06-03,"Probate: guardians and conservators; appointment of a temporary guardian; modify procedure, and modify procedure for removing a conservator. Amends secs. 5414 & 5415 of 1998 PA 386 (MCL 700.5414 & 700.5415) & adds sec. 5312a. TIE BAR WITH: SB 0505'21, SB 0504'21, SB 0503'21","Probate: guardians and conservators; appointment of a temporary guardian; modify procedure, and modify procedure for removing a conservator. Amends secs. 5414 & 5415 of 1998 PA 386 (MCL 700.5414 & 700.5415) & adds sec. 5312a. TIE BAR WITH: SB 0505'21, SB 0504'21, SB 0503'21",3835,"Senate Judiciary And Public Safety",2021-06-03,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0506/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0506
1514186,1808,SB0507,4,Passed,2021-08-25,"Traffic control: driver license; additional extension of renewal date for driver license or registration; provide for. Amends secs. 1a, 216, 217, 226, 255, 301, 306, 306a, 309, 312f, 312k, 314, 801k & 811 of 1949 PA 300 (MCL 257.1a et seq.) & adds sec. 205a. TIE BAR WITH: SB 0508'21, SB 0509'21","Traffic control: driver license; additional extension of renewal date for driver license or registration; provide for. Amends secs. 1a, 216, 217, 226, 255, 301, 306, 306a, 309, 312f, 312k, 314, 801k & 811 of 1949 PA 300 (MCL 257.1a et seq.) & adds sec. 205a. TIE BAR WITH: SB 0508'21, SB 0509'21",0,,2021-08-25,"Assigned Pa 0071'21 With Immediate Effect",https://legiscan.com/MI/bill/SB0507/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0507
1514152,1808,SB0508,4,Passed,2021-08-25,"Traffic control: driver license; additional extension of renewal date for enhanced driver licenses and enhanced state identification cards; provide for. Amends secs. 4 & 6 of 2008 PA 23 (MCL 28.304 & 28.306). TIE BAR WITH: SB 0507'21, SB 0509'21","Traffic control: driver license; additional extension of renewal date for enhanced driver licenses and enhanced state identification cards; provide for. Amends secs. 4 & 6 of 2008 PA 23 (MCL 28.304 & 28.306). TIE BAR WITH: SB 0507'21, SB 0509'21",0,,2021-08-25,"Assigned Pa 0072'21 With Immediate Effect",https://legiscan.com/MI/bill/SB0508/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0508
1514200,1808,SB0509,4,Passed,2021-08-25,"State: identification cards; additional extension of renewal date for state identification cards; provide for. Amends secs. 2 of 1972 PA 222 (MCL 28.292). TIE BAR WITH: SB 0507'21, SB 0508'21","State: identification cards; additional extension of renewal date for state identification cards; provide for. Amends secs. 2 of 1972 PA 222 (MCL 28.292). TIE BAR WITH: SB 0507'21, SB 0508'21",0,,2021-08-25,"Assigned Pa 0073'21 With Immediate Effect",https://legiscan.com/MI/bill/SB0509/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0509
1514192,1808,SB0510,1,Introduced,2021-06-03,"Animals: dangerous; potentially dangerous dogs and dangerous dogs in dangerous animals act; provide for. Amends title & secs. 1, 2 & 3 of 1988 PA 426 (MCL 287.321 et seq.) & adds secs. 2a, 2b, 2c, 2d, 2e, 3a & 3b.","Animals: dangerous; potentially dangerous dogs and dangerous dogs in dangerous animals act; provide for. Amends title & secs. 1, 2 & 3 of 1988 PA 426 (MCL 287.321 et seq.) & adds secs. 2a, 2b, 2c, 2d, 2e, 3a & 3b.",897,"Senate Agriculture And Bioeconomy",2021-06-03,"Referred To Committee On Agriculture",https://legiscan.com/MI/bill/SB0510/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0510
1514201,1808,SB0511,1,Introduced,2021-06-03,"Criminal procedure: sentencing guidelines; sentencing guidelines for crimes involving the ownership of potentially dangerous and dangerous dogs; create. Amends sec. 12m, ch. XVII of 1927 PA 175 (MCL 777.12m). TIE BAR WITH: SB 0510'21","Criminal procedure: sentencing guidelines; sentencing guidelines for crimes involving the ownership of potentially dangerous and dangerous dogs; create. Amends sec. 12m, ch. XVII of 1927 PA 175 (MCL 777.12m). TIE BAR WITH: SB 0510'21",897,"Senate Agriculture And Bioeconomy",2021-06-03,"Referred To Committee On Agriculture",https://legiscan.com/MI/bill/SB0511/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0511
1514199,1808,SB0512,1,Introduced,2021-06-03,"Environmental protection: landfills; civil, administrative, and criminal fines; increase. Amends secs. 5529, 5530, 5531, 11546 & 11549 of 1994 PA 451 (MCL 324.5529 et seq.).","Environmental protection: landfills; civil, administrative, and criminal fines; increase. Amends secs. 5529, 5530, 5531, 11546 & 11549 of 1994 PA 451 (MCL 324.5529 et seq.).",3832,"Senate Environmental Quality",2021-06-03,"Referred To Committee On Environmental Quality",https://legiscan.com/MI/bill/SB0512/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0512
1515007,1808,SB0513,1,Introduced,2021-06-08,"Communications: other; certain office within the department of labor and economic opportunity; create. Creates new act.","Communications: other; certain office within the department of labor and economic opportunity; create. Creates new act.",1808,"Senate Energy And Technology",2021-06-08,"Referred To Committee On Energy And Technology",https://legiscan.com/MI/bill/SB0513/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0513
1515014,1808,SB0514,1,Introduced,2021-06-08,"Townships: public services; townships to create special assessment districts for communications infrastructure including broadband and high-speed internet; allow. Amends secs. 2 & 3 of 1954 PA 188 (MCL 41.722 & 41.723).","Townships: public services; townships to create special assessment districts for communications infrastructure including broadband and high-speed internet; allow. Amends secs. 2 & 3 of 1954 PA 188 (MCL 41.722 & 41.723).",1808,"Senate Energy And Technology",2021-06-08,"Referred To Committee On Energy And Technology",https://legiscan.com/MI/bill/SB0514/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0514
1515048,1808,SB0515,1,Introduced,2021-06-08,"State financing and management: funds; eligibility for connecting Michigan communities grant program; expand. Creates appropriation act & repeals sec. 841, art. 5 of 2020 PA 166.","State financing and management: funds; eligibility for connecting Michigan communities grant program; expand. Creates appropriation act & repeals sec. 841, art. 5 of 2020 PA 166.",1808,"Senate Energy And Technology",2021-06-08,"Referred To Committee On Energy And Technology",https://legiscan.com/MI/bill/SB0515/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0515
1515018,1808,SB0516,1,Introduced,2021-06-08,"Communications: broadcasting; authorized use of Michigan public safety communications system; eliminate certain restriction. Amends sec. 3 of 1929 PA 152 (MCL 28.283).","Communications: broadcasting; authorized use of Michigan public safety communications system; eliminate certain restriction. Amends sec. 3 of 1929 PA 152 (MCL 28.283).",1808,"Senate Energy And Technology",2021-06-08,"Referred To Committee On Energy And Technology",https://legiscan.com/MI/bill/SB0516/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0516
1515026,1808,SB0517,1,Introduced,2021-06-08,"Human services: services or financial assistance; coverage of broadband internet expenses to eligible residents; allow. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57aa.","Human services: services or financial assistance; coverage of broadband internet expenses to eligible residents; allow. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57aa.",1808,"Senate Energy And Technology",2021-06-08,"Referred To Committee On Energy And Technology",https://legiscan.com/MI/bill/SB0517/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0517
1515043,1808,SB0518,1,Introduced,2021-06-08,"Appropriations: supplemental; funding to purchase mobile hotspots; provide for. Amends 1979 PA 94 (MCL 388.1601 - 388.1896) by adding sec. 68.","Appropriations: supplemental; funding to purchase mobile hotspots; provide for. Amends 1979 PA 94 (MCL 388.1601 - 388.1896) by adding sec. 68.",1808,"Senate Energy And Technology",2021-06-08,"Referred To Committee On Energy And Technology",https://legiscan.com/MI/bill/SB0518/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0518
1515037,1808,SB0519,1,Introduced,2021-06-08,"Appropriations: supplemental; funding for comprehensive mapping of broadband internet service in Michigan; provide for. Creates appropriation act.","Appropriations: supplemental; funding for comprehensive mapping of broadband internet service in Michigan; provide for. Creates appropriation act.",1808,"Senate Energy And Technology",2021-06-08,"Referred To Committee On Energy And Technology",https://legiscan.com/MI/bill/SB0519/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0519
1515031,1808,SB0520,1,Introduced,2021-06-08,"State agencies (existing): technology, management, and budget; department to create resources concerning digital literacy and cyber safety on public website; provide for. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 290.","State agencies (existing): technology, management, and budget; department to create resources concerning digital literacy and cyber safety on public website; provide for. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 290.",1808,"Senate Energy And Technology",2021-06-08,"Referred To Committee On Energy And Technology",https://legiscan.com/MI/bill/SB0520/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0520
1515001,1808,SB0521,1,Introduced,2021-06-08,"Health: emergency response; statewide system of care for time sensitive emergencies; require department of health and human services to establish. Amends secs. 20904, 20908 & 20910 of 1978 PA 368 (MCL 333.20904 et seq.) & adds sec. 20917b.","Health: emergency response; statewide system of care for time sensitive emergencies; require department of health and human services to establish. Amends secs. 20904, 20908 & 20910 of 1978 PA 368 (MCL 333.20904 et seq.) & adds sec. 20917b.",0,,2021-06-23,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/SB0521/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0521
1515207,1808,SB0522,1,Introduced,2021-06-09,"Highways: memorial; portion of M-50; designate as the ""Animal Control Officer Darrian Young Memorial Highway."" Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 6d.","Highways: memorial; portion of M-50; designate as the ""Animal Control Officer Darrian Young Memorial Highway."" Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 6d.",3836,"Senate Transportation And Infrastructure",2021-06-09,"Referred To Committee On Transportation And Infrastructure",https://legiscan.com/MI/bill/SB0522/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0522
1515203,1808,SB0523,1,Introduced,2021-06-09,"State: interstate compacts and agreements; incentives to encourage companies to relocate from one state to another; prohibit. Amends 1984 PA 270 (MCL 125.2001 - 125.2094) by adding sec. 15. TIE BAR WITH: SB 0524'21","State: interstate compacts and agreements; incentives to encourage companies to relocate from one state to another; prohibit. Amends 1984 PA 270 (MCL 125.2001 - 125.2094) by adding sec. 15. TIE BAR WITH: SB 0524'21",4030,"Senate Economic And Small Business Development",2021-06-09,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/SB0523/2021,http://legislature.mi.gov/doc.aspx?2021-SB-0523
