bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
907915,1414,HB4001,1,Introduced,2017-01-11,"Individual income tax; rate; annual rollback of rate until zero; provide for. Amends sec. 51 of 1967 PA 281 (MCL 206.51).","Individual income tax; rate; annual rollback of rate until zero; provide for. Amends sec. 51 of 1967 PA 281 (MCL 206.51).",0,,2017-02-23,"Postponed For The Day",https://legiscan.com/MI/bill/HB4001/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4001
979688,1414,SB0206,1,Introduced,2017-03-01,"Legislature; apportionment; congressional redistricting commission; create. Amends secs. 2 & 3 of 1999 PA 221 (MCL 3.62 & 3.63).","Legislature; apportionment; congressional redistricting commission; create. Amends secs. 2 & 3 of 1999 PA 221 (MCL 3.62 & 3.63).",838,"Senate Government Operations",2017-03-01,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0206/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0206
980875,1414,SB0207,4,Passed,2018-01-30,"Law enforcement; other; arrest power for state property security officers; modify. Amends sec. 6c of 1935 PA 59 (MCL 28.6c).","Law enforcement; other; arrest power for state property security officers; modify. Amends sec. 6c of 1935 PA 59 (MCL 28.6c).",0,,2018-01-30,"Assigned Pa 05'18 With Immediate Effect",https://legiscan.com/MI/bill/SB0207/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0207
981154,1414,SB0208,1,Introduced,2017-03-02,"Traffic control; parking; eligibility for free parking; allow for individuals over 75 years of age. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 657e.","Traffic control; parking; eligibility for free parking; allow for individuals over 75 years of age. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 657e.",847,"Senate Transportation",2017-03-02,"Referred To Committee On Transportation",https://legiscan.com/MI/bill/SB0208/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0208
981033,1414,SB0209,4,Passed,2018-12-28,"Highways; name; portion of highway M-10 in Wayne County; designate as ""Sergeant Collin Rose Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 10a.","Highways; name; portion of highway M-10 in Wayne County; designate as ""Sergeant Collin Rose Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 10a.",0,,2018-12-28,"Assigned Pa 0459'18",https://legiscan.com/MI/bill/SB0209/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0209
981053,1414,SB0210,4,Passed,2018-12-12,"Highways; construction and repair; database for all road and bridge projects; establish. Amends 1951 PA 51 (MCL 247.651 - 247.675) by adding sec. 11i.","Highways; construction and repair; database for all road and bridge projects; establish. Amends 1951 PA 51 (MCL 247.651 - 247.675) by adding sec. 11i.",0,,2018-12-12,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors",https://legiscan.com/MI/bill/SB0210/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0210
981116,1414,SB0211,2,Engrossed,2017-05-09,"Senator tribute; penalties for possessing the carcass of a deer or elk killed in another state; increase. Amends sec. 40118 of 1994 PA 451 (MCL 324.40118).","Senator tribute; penalties for possessing the carcass of a deer or elk killed in another state; increase. Amends sec. 40118 of 1994 PA 451 (MCL 324.40118).",2832,"House Natural Resources",2017-05-09,"Referred To Committee On Natural Resources",https://legiscan.com/MI/bill/SB0211/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0211
980758,1414,SB0212,1,Introduced,2017-03-02,"Labor; fair employment practices; paid sick leave; require certain employers to provide. Creates new act.","Labor; fair employment practices; paid sick leave; require certain employers to provide. Creates new act.",3331,"Senate Commerce",2017-03-02,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/SB0212/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0212
980836,1414,SB0213,4,Passed,2017-04-18,"Health; other; prescribing drugs, including controlled substances, via telehealth; provide for under certain circumstances and allow Michigan board of nursing to promulgate certain rules for clinical nurse specialists. Amends secs. 16285, 16287, 17210 & 17211 of 1978 PA 368 (MCL 333.16285 et seq.).","Health; other; prescribing drugs, including controlled substances, via telehealth; provide for under certain circumstances and allow Michigan board of nursing to promulgate certain rules for clinical nurse specialists. Amends secs. 16285, 16287, 17210 & 17211 of 1978 PA 368 (MCL 333.16285 et seq.).",0,,2017-04-18,"Assigned Pa 0022'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0213/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0213
985176,1414,SB0214,1,Introduced,2017-03-07,"Traffic control; other; option of community service in lieu of payment of driver responsibility fees; allow in certain circumstances. Amends sec. 732b of 1949 PA 300 (MCL 257.732b).","Traffic control; other; option of community service in lieu of payment of driver responsibility fees; allow in certain circumstances. Amends sec. 732b of 1949 PA 300 (MCL 257.732b).",847,"Senate Transportation",2017-03-07,"Referred To Committee On Transportation",https://legiscan.com/MI/bill/SB0214/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0214
985032,1414,SB0215,2,Engrossed,2017-03-16,"Senatore O'Brien Tribute; reporting a live birth; amend to protect the confidentiality of parents who surrender a newborn under the safe delivery of newborns law. Amends sec. 2822 of 1978 PA 368 (MCL 333.2822).","Senatore O'Brien Tribute; reporting a live birth; amend to protect the confidentiality of parents who surrender a newborn under the safe delivery of newborns law. Amends sec. 2822 of 1978 PA 368 (MCL 333.2822).",892,"House Health Policy",2017-03-16,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB0215/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0215
985128,1414,SB0216,1,Introduced,2017-03-07,"Elections; candidates; presidential candidates' prior years' tax returns; require to be filed with secretary of state. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 686c.","Elections; candidates; presidential candidates' prior years' tax returns; require to be filed with secretary of state. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 686c.",3188,"Senate Elections And Government Reform",2017-03-07,"Referred To Committee On Elections And Government Reform",https://legiscan.com/MI/bill/SB0216/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0216
985275,1414,SB0217,1,Introduced,2017-03-07,"Appropriations; school aid; executive recommendation; provide for omnibus appropriations for school aid, higher education, and community colleges. Amends secs. 3, 4, 6, 8b, 11, 11a, 11j, 11k, 11m, 11s, 15, 18, 18c, 20, 20d, 20f, 20m, 21, 22a, 22b, 22d, 23a, 24, 24a, 24c, 26a, 26b, 26c, 31a, 31b, 31d, 31f, 32d, 32p, 35, 35a, 39, 39a, 41, 51a, 51c, 51d, 53a, 54, 54b, 56, 61a, 61b, 61c, 62, 64b, 67, 74, 81, 94, 94a, 95a, 98, 99h, 99s, 104, 104c, 107, 147, 147a, 147c, 152a, 166b, 201, 206, 207a, 207b, 207c, 209, 210b, 210e, 217, 222, 223, 224, 225, 226, 229a, 236, 236b, 236c, 237b, 241, 242, 244, 245, 251, 252, 254, 256, 263, 263a, 264, 265, 265a, 267, 268, 269, 270, 274c, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 286a & 289 of 1979 PA 94 (MCL 388.1603 et seq.); adds secs. 21h, 22m, 22n, 23f, 29, 78, 99k, 249 & 250 & repeals secs. 11o, 11r, 20g, 21g, 22g, 25f, 25g, 31c, 31h, 31j, 32q, 55, 63, 65, 99t, 102d, 104d, 152d, 201a, 208, 212, 227, 228, 236a, 261, 271a, 274 & 275a of 1979 PA 94 (MCL 388.1611o et seq.).","Appropriations; school aid; executive recommendation; provide for omnibus appropriations for school aid, higher education, and community colleges. Amends secs. 3, 4, 6, 8b, 11, 11a, 11j, 11k, 11m, 11s, 15, 18, 18c, 20, 20d, 20f, 20m, 21, 22a, 22b, 22d, 23a, 24, 24a, 24c, 26a, 26b, 26c, 31a, 31b, 31d, 31f, 32d, 32p, 35, 35a, 39, 39a, 41, 51a, 51c, 51d, 53a, 54, 54b, 56, 61a, 61b, 61c, 62, 64b, 67, 74, 81, 94, 94a, 95a, 98, 99h, 99s, 104, 104c, 107, 147, 147a, 147c, 152a, 166b, 201, 206, 207a, 207b, 207c, 209, 210b, 210e, 217, 222, 223, 224, 225, 226, 229a, 236, 236b, 236c, 237b, 241, 242, 244, 245, 251, 252, 254, 256, 263, 263a, 264, 265, 265a, 267, 268, 269, 270, 274c, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 286a & 289 of 1979 PA 94 (MCL 388.1603 et seq.); adds secs. 21h, 22m, 22n, 23f, 29, 78, 99k, 249 & 250 & repeals secs. 11o, 11r, 20g, 21g, 22g, 25f, 25g, 31c, 31h, 31j, 32q, 55, 63, 65, 99t, 102d, 104d, 152d, 201a, 208, 212, 227, 228, 236a, 261, 271a, 274 & 275a of 1979 PA 94 (MCL 388.1611o et seq.).",829,"Senate Appropriations",2017-03-07,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0217/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0217
984982,1414,SB0218,1,Introduced,2017-03-07,"Appropriations; other; executive recommendation; provide for omnibus bill. Creates appropriations act.","Appropriations; other; executive recommendation; provide for omnibus bill. Creates appropriations act.",829,"Senate Appropriations",2017-03-07,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0218/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0218
985226,1414,SB0219,4,Passed,2017-09-06,"Weapons; licensing; application process for licensing; modify. Amends secs. 1, 4, 5a, 5b, 5j, 5l, 5o, 6 & 8 of 1927 PA 372 (MCL 28.421 et seq.) & repeals sec. 232 of 1931 PA 328 (MCL 750.232).","Weapons; licensing; application process for licensing; modify. Amends secs. 1, 4, 5a, 5b, 5j, 5l, 5o, 6 & 8 of 1927 PA 372 (MCL 28.421 et seq.) & repeals sec. 232 of 1931 PA 328 (MCL 750.232).",0,,2017-09-06,"Assigned Pa 0095'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0219/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0219
987016,1414,SB0220,4,Passed,2017-12-28,"Criminal procedure; sentencing guidelines; sentencing guidelines for certain repeat drug offenses; amend to reflect changes in public health code. Amends sec. 18, ch. XVII of 1927 PA 175 (MCL 777.18). TIE BAR WITH: SB 0073'17","Criminal procedure; sentencing guidelines; sentencing guidelines for certain repeat drug offenses; amend to reflect changes in public health code. Amends sec. 18, ch. XVII of 1927 PA 175 (MCL 777.18). TIE BAR WITH: SB 0073'17",0,,2017-12-28,"Assigned Pa 267'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0220/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0220
986597,1414,SB0221,1,Introduced,2017-03-08,"Businesses; associations; Masonic associations; allow property tax exemption for property used for Masonic purposes. Amends 1895 PA 1 (MCL 457.221 - 457.227) by adding sec. 4a.","Businesses; associations; Masonic associations; allow property tax exemption for property used for Masonic purposes. Amends 1895 PA 1 (MCL 457.221 - 457.227) by adding sec. 4a.",837,"Senate Finance",2017-03-08,"Referred To Committee On Finance",https://legiscan.com/MI/bill/SB0221/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0221
988421,1414,SB0222,1,Introduced,2017-03-09,"Family law; other; lewd and lascivious cohabitation; repeal prohibition. Amends sec. 335 of 1931 PA 328 (MCL 750.335).","Family law; other; lewd and lascivious cohabitation; repeal prohibition. Amends sec. 335 of 1931 PA 328 (MCL 750.335).",1817,"Senate Families, Seniors And Human Services",2017-03-09,"Referred To Committee On Families, Seniors And Human Services",https://legiscan.com/MI/bill/SB0222/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0222
988166,1414,SB0223,4,Passed,2017-10-19,"Law enforcement; records; maintain record for separation of employment; require, and establish that agency is immune from civil liability. Creates new act.","Law enforcement; records; maintain record for separation of employment; require, and establish that agency is immune from civil liability. Creates new act.",0,,2017-10-19,"Assigned Pa 0128'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0223/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0223
988493,1414,SB0224,1,Introduced,2017-03-09,"Civil procedure; service of process; fees; increase. Amends sec. 2558 of 1961 PA 236 (MCL 600.2558). TIE BAR WITH: SB 0225'17, SB 0226'17","Civil procedure; service of process; fees; increase. Amends sec. 2558 of 1961 PA 236 (MCL 600.2558). TIE BAR WITH: SB 0225'17, SB 0226'17",842,"Senate Judiciary",2017-03-09,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0224/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0224
988345,1414,SB0225,1,Introduced,2017-03-09,"Civil procedure; service of process; cross-reference to reflect amendment of provisions relating to fees for service of process; amend. Amends sec. 3240 of 1961 PA 236 (MCL 600.3240). TIE BAR WITH: SB 0224'17, SB 0226'17","Civil procedure; service of process; cross-reference to reflect amendment of provisions relating to fees for service of process; amend. Amends sec. 3240 of 1961 PA 236 (MCL 600.3240). TIE BAR WITH: SB 0224'17, SB 0226'17",842,"Senate Judiciary",2017-03-09,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB0225/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0225
988200,1414,SB0226,4,Passed,2018-09-05,"Civil procedure; service of process; fees and mileage allowed for service of process; modify. Amends sec. 2559 of 1961 PA 236 (MCL 600.2559).","Civil procedure; service of process; fees and mileage allowed for service of process; modify. Amends sec. 2559 of 1961 PA 236 (MCL 600.2559).",0,,2018-09-05,"Assigned Pa 0261'18 With Immediate Effect",https://legiscan.com/MI/bill/SB0226/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0226
988527,1414,SB0227,1,Introduced,2017-03-09,"Environmental protection; other; environmental justice; adopt plan for. Amends heading of pt. 24 of 1994 PA 451 (MCL 324.101 - 324.90106) & adds sec. 2711.","Environmental protection; other; environmental justice; adopt plan for. Amends heading of pt. 24 of 1994 PA 451 (MCL 324.101 - 324.90106) & adds sec. 2711.",3055,"Senate Natural Resources",2017-03-09,"Referred To Committee On Natural Resources",https://legiscan.com/MI/bill/SB0227/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0227
988384,1414,SB0228,1,Introduced,2017-03-09,"Agriculture; other; security measures to combat credit card skimmers; require on retail motor fuel pumps with scanning devices. Amends sec. 10a of 1984 PA 44 (MCL 290.650a) & adds sec. 4b.","Agriculture; other; security measures to combat credit card skimmers; require on retail motor fuel pumps with scanning devices. Amends sec. 10a of 1984 PA 44 (MCL 290.650a) & adds sec. 4b.",897,"Senate Agriculture And Bioeconomy",2017-03-09,"Referred To Committee On Agriculture",https://legiscan.com/MI/bill/SB0228/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0228
991877,1414,SB0229,1,Introduced,2017-03-14,"Children; child care; child development and care program eligibility; increase. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57aa.","Children; child care; child development and care program eligibility; increase. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57aa.",829,"Senate Appropriations",2017-03-14,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0229/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0229
991903,1414,SB0230,1,Introduced,2017-03-14,"Children; child care; child development and care reimbursement rates; modify, and revise the billing cycle for providers. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57bb.","Children; child care; child development and care reimbursement rates; modify, and revise the billing cycle for providers. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57bb.",829,"Senate Appropriations",2017-03-14,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0230/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0230
991981,1414,SB0231,1,Introduced,2017-03-14,"Children; child care; child development and care reimbursement rates; revise the billing cycle for providers from hourly to weekly. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57dd.","Children; child care; child development and care reimbursement rates; revise the billing cycle for providers from hourly to weekly. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57dd.",829,"Senate Appropriations",2017-03-14,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0231/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0231
991955,1414,SB0232,1,Introduced,2017-03-14,"Human services; children's services; child care executive partnership program; create, and provide funding. Amends 1973 PA 116 (MCL 722.111 - 722.128) by adding sec. 16a.","Human services; children's services; child care executive partnership program; create, and provide funding. Amends 1973 PA 116 (MCL 722.111 - 722.128) by adding sec. 16a.",829,"Senate Appropriations",2017-03-14,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0232/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0232
992010,1414,SB0233,1,Introduced,2017-03-14,"Children; child care; eligibility for child care subsidy; expand definition of approved activity under the development and care program. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57cc.","Children; child care; eligibility for child care subsidy; expand definition of approved activity under the development and care program. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 57cc.",829,"Senate Appropriations",2017-03-14,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0233/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0233
992140,1414,SB0234,1,Introduced,2017-03-14,"Insurance; health insurers; coverage for cranial hair prosthesis; provide for under certain circumstances. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406u.","Insurance; health insurers; coverage for cranial hair prosthesis; provide for under certain circumstances. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406u.",1785,"Senate Insurance",2017-03-14,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/SB0234/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0234
991928,1414,SB0235,1,Introduced,2017-03-14,"Human services; medical services; coverage for cranial hair prosthesis; provide for under certain circumstances. Amends sec. 109 of 1939 PA 280 (MCL 400.109).","Human services; medical services; coverage for cranial hair prosthesis; provide for under certain circumstances. Amends sec. 109 of 1939 PA 280 (MCL 400.109).",1785,"Senate Insurance",2017-03-14,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/SB0235/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0235
992165,1414,SB0236,1,Introduced,2017-03-14,"Health; controlled substances; prescription drug and opioid abuse commission; require to provide recommendations for the instruction of pupils on prescription opioid drug abuse. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 7113a. TIE BAR WITH: SB 0237'17","Health; controlled substances; prescription drug and opioid abuse commission; require to provide recommendations for the instruction of pupils on prescription opioid drug abuse. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 7113a. TIE BAR WITH: SB 0237'17",839,"Senate Health Policy",2017-03-14,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB0236/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0236
992036,1414,SB0237,1,Introduced,2017-03-14,"Education; curriculum; require instruction on prescription opioid drug abuse prevention. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1503. TIE BAR WITH: SB 0236'17","Education; curriculum; require instruction on prescription opioid drug abuse prevention. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1503. TIE BAR WITH: SB 0236'17",839,"Senate Health Policy",2017-03-14,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/SB0237/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0237
992062,1414,SB0238,4,Passed,2017-11-28,"Consumer credit; lending practices; authority to pay referral fees under regulatory loan act; clarify. Amends sec. 12 of 1939 PA 21 (MCL 493.12).","Consumer credit; lending practices; authority to pay referral fees under regulatory loan act; clarify. Amends sec. 12 of 1939 PA 21 (MCL 493.12).",0,,2017-11-28,"Assigned Pa 0171'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0238/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0238
992643,1414,SB0239,4,Passed,2017-07-12,"Highways; other; transfer of abandoned highway; clarify. Amends 1925 PA 12 (MCL 250.111 - 250.115) by adding sec. 3.","Highways; other; transfer of abandoned highway; clarify. Amends 1925 PA 12 (MCL 250.111 - 250.115) by adding sec. 3.",0,,2017-07-12,"Assigned Pa 0063'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0239/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0239
992593,1414,SB0240,1,Introduced,2017-03-15,"Insurance; no-fault; catastrophic claims association; revise membership, require annual audit, make subject to open meetings act and freedom of information act, and provide for other general amendments. Amends secs. 134 & 3104 of 1956 PA 218 (MCL 500.134 & 500.3104). TIE BAR WITH: SB 0241'17","Insurance; no-fault; catastrophic claims association; revise membership, require annual audit, make subject to open meetings act and freedom of information act, and provide for other general amendments. Amends secs. 134 & 3104 of 1956 PA 218 (MCL 500.134 & 500.3104). TIE BAR WITH: SB 0241'17",1785,"Senate Insurance",2017-03-15,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/SB0240/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0240
992621,1414,SB0241,1,Introduced,2017-03-15,"Civil rights; open meetings; catastrophic claims association; make subject to open meetings act. Amends secs. 2 & 3 of 1976 PA 267 (MCL 15.262 & 15.263). TIE BAR WITH: SB 0240'17","Civil rights; open meetings; catastrophic claims association; make subject to open meetings act. Amends secs. 2 & 3 of 1976 PA 267 (MCL 15.262 & 15.263). TIE BAR WITH: SB 0240'17",1785,"Senate Insurance",2017-03-15,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/SB0241/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0241
992668,1414,SB0242,4,Passed,2017-09-06,"Economic development; Michigan strategic fund; good jobs for Michigan program; create. Amends sec. 9 of 1984 PA 270 (MCL 125.2009) & adds ch. 8D.","Economic development; Michigan strategic fund; good jobs for Michigan program; create. Amends sec. 9 of 1984 PA 270 (MCL 125.2009) & adds ch. 8D.",0,,2017-09-06,"Assigned Pa 0109'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0242/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0242
992604,1414,SB0243,4,Passed,2017-09-06,"Individual income tax; collections; certain revenues attributable to the good jobs for Michigan program; capture and earmark. Amends sec. 711 of 1967 PA 281 (MCL 206.711) & adds sec. 51f.","Individual income tax; collections; certain revenues attributable to the good jobs for Michigan program; capture and earmark. Amends sec. 711 of 1967 PA 281 (MCL 206.711) & adds sec. 51f.",0,,2017-09-06,"Assigned Pa 0110'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0243/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0243
992577,1414,SB0244,4,Passed,2017-09-06,"Taxation; administration; disclosure of certain information under the Michigan strategic fund act; allow. Amends sec. 28 of 1941 PA 122 (MCL 205.28).","Taxation; administration; disclosure of certain information under the Michigan strategic fund act; allow. Amends sec. 28 of 1941 PA 122 (MCL 205.28).",0,,2017-09-06,"Assigned Pa 0111'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0244/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0244
992566,1414,SB0245,4,Passed,2017-09-06,"Weapons; other; spring-assisted knife; allow. Amends secs. 231 & 237a of 1931 PA 328 (MCL 750.231 & 750.237a) & repeals sec. 226a of 1931 PA 328 (MCL 750.226a).","Weapons; other; spring-assisted knife; allow. Amends secs. 231 & 237a of 1931 PA 328 (MCL 750.231 & 750.237a) & repeals sec. 226a of 1931 PA 328 (MCL 750.226a).",0,,2017-09-06,"Assigned Pa 0096'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0245/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0245
992556,1414,SB0246,1,Introduced,2017-03-15,"Civil rights; public records; freedom of information act; designate as part 1 and add legislative open records act (LORA) as part 2. Amends secs. 1, 2 & 13 of 1976 PA 442 (MCL 15.231 et seq.) & adds pt. 2. TIE BAR WITH: SB 0247'17","Civil rights; public records; freedom of information act; designate as part 1 and add legislative open records act (LORA) as part 2. Amends secs. 1, 2 & 13 of 1976 PA 442 (MCL 15.231 et seq.) & adds pt. 2. TIE BAR WITH: SB 0247'17",838,"Senate Government Operations",2017-03-15,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0246/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0246
992657,1414,SB0247,1,Introduced,2017-03-15,"Civil rights; public records; deciding appeals of public records requests under the legislative open records act (LORA); add to legislative council administrator's duties. Amends sec. 104a of 1986 PA 268 (MCL 4.1104a). TIE BAR WITH: SB 0246'17","Civil rights; public records; deciding appeals of public records requests under the legislative open records act (LORA); add to legislative council administrator's duties. Amends sec. 104a of 1986 PA 268 (MCL 4.1104a). TIE BAR WITH: SB 0246'17",838,"Senate Government Operations",2017-03-15,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0247/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0247
993456,1414,SB0248,4,Passed,2017-09-06,"Veterans; other; World War I centennial commission; create. Creates new act.","Veterans; other; World War I centennial commission; create. Creates new act.",0,,2017-09-06,"Assigned Pa 0097'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0248/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0248
993397,1414,SB0249,4,Passed,2017-09-06,"Local government; other; educational instruction access act; create. Creates new act.","Local government; other; educational instruction access act; create. Creates new act.",0,,2017-09-06,"Assigned Pa 0098'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0249/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0249
993429,1414,SB0250,1,Introduced,2017-03-16,"Economic development; downtown development authorities; requirement for historic commission approval regarding proposed changes to the exterior of historical sites; provide for. Amends sec. 29 of 1975 PA 197 (MCL 125.1679).","Economic development; downtown development authorities; requirement for historic commission approval regarding proposed changes to the exterior of historical sites; provide for. Amends sec. 29 of 1975 PA 197 (MCL 125.1679).",3405,"Senate Economic Development And International Investment",2017-03-16,"Referred To Committee On Economic Development And International Investment",https://legiscan.com/MI/bill/SB0250/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0250
993275,1414,SB0251,1,Introduced,2017-03-16,"State agencies (existing); other; state historic preservation office; create in statute. Amends 1966 PA 346 (MCL 125.1401 - 125.1499c) by adding ch. 3C.","State agencies (existing); other; state historic preservation office; create in statute. Amends 1966 PA 346 (MCL 125.1401 - 125.1499c) by adding ch. 3C.",3405,"Senate Economic Development And International Investment",2017-03-16,"Referred To Committee On Economic Development And International Investment",https://legiscan.com/MI/bill/SB0251/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0251
995955,1414,SB0252,1,Introduced,2017-03-21,"Appropriations; zero budget; supplemental appropriations; provide for fiscal year 2016-2017. Creates appropriation act.","Appropriations; zero budget; supplemental appropriations; provide for fiscal year 2016-2017. Creates appropriation act.",829,"Senate Appropriations",2017-03-21,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0252/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0252
995913,1414,SB0253,4,Passed,2017-11-28,"Appropriations; zero budget; supplemental appropriations; provide for fiscal years 2016-2017 and 2017-2018. Creates appropriation act.","Appropriations; zero budget; supplemental appropriations; provide for fiscal years 2016-2017 and 2017-2018. Creates appropriation act.",0,,2017-11-28,"Assigned Pa 0158'17 With Immediate Effect",https://legiscan.com/MI/bill/SB0253/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0253
995872,1414,SB0254,1,Introduced,2017-03-21,"Environmental protection; underground storage tanks; refined petroleum fund; modify allowable expenditures. Amends sec. 21506a of 1994 PA 451 (MCL 324.21506a).","Environmental protection; underground storage tanks; refined petroleum fund; modify allowable expenditures. Amends sec. 21506a of 1994 PA 451 (MCL 324.21506a).",829,"Senate Appropriations",2017-03-21,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0254/2017,http://legislature.mi.gov/doc.aspx?2017-SB-0254
