bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1322225,1638,SB0757,4,Passed,2020-10-07,"Elections: election officials; certain city and township clerks opening absent voter ballot return envelopes on the day before election day; authorize, allow precinct election inspectors to work in shifts, require notice to electors for mismatched or missing signatures on an absent voter ballot application or return envelope, and provide requirements for absent voter ballot drop boxes. Amends secs. 759, 761, 764a, 765, 765a & 765b of 1954 PA 116 (MCL 168.759 et seq.) & adds secs. 14b, 24k & 761d.","Elections: election officials; certain city and township clerks opening absent voter ballot return envelopes on the day before election day; authorize, allow precinct election inspectors to work in shifts, require notice to electors for mismatched or missing signatures on an absent voter ballot application or return envelope, and provide requirements for absent voter ballot drop boxes. Amends secs. 759, 761, 764a, 765, 765a & 765b of 1954 PA 116 (MCL 168.759 et seq.) & adds secs. 14b, 24k & 761d.",0,,2020-10-07,"Assigned Pa 0177'20 With Immediate Effect",https://legiscan.com/MI/bill/SB0757/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0757
1322319,1638,SB0758,5,Vetoed,2020-12-30,"Health occupations: psychologists; psychology interjurisdictional compact; enact. Amends secs. 16101 & 18201 of 1978 PA 368 (MCL 333.16101 & 333.18201) & adds secs. 16187 & 18211a.","Health occupations: psychologists; psychology interjurisdictional compact; enact. Amends secs. 16101 & 18201 of 1978 PA 368 (MCL 333.16101 & 333.18201) & adds secs. 16187 & 18211a.",0,,2020-12-30,"Vetoed By Governor 12/30/2020",https://legiscan.com/MI/bill/SB0758/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0758
1322071,1638,SB0759,1,Introduced,2020-01-28,"Records: other; reporting of pre-incarceration address of incarcerated individuals by the department of corrections for voting district population counts; require. Creates new act.","Records: other; reporting of pre-incarceration address of incarcerated individuals by the department of corrections for voting district population counts; require. Creates new act.",3953,"Senate Elections",2020-01-28,"Referred To Committee On Elections",https://legiscan.com/MI/bill/SB0759/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0759
1323098,1638,SB0760,1,Introduced,2020-01-29,"Juveniles; criminal procedure; expunction of crimes resulting from being a victim of human trafficking; expand. Amends sec. 18e, ch. XIIA of 1939 PA 288 (MCL 712A.18e).","Juveniles; criminal procedure; expunction of crimes resulting from being a victim of human trafficking; expand. Amends sec. 18e, ch. XIIA of 1939 PA 288 (MCL 712A.18e).",3835,"Senate Judiciary And Public Safety",2020-01-29,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0760/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0760
1323255,1638,SB0761,5,Vetoed,2020-12-30,"Criminal procedure: forfeiture; public and regional airport authorities; exempt from certain requirements in certain controlled substance related cases. Amends secs. 7521a & 7523a of 1978 PA 368 (MCL 333.7521a & 333.7523a).","Criminal procedure: forfeiture; public and regional airport authorities; exempt from certain requirements in certain controlled substance related cases. Amends secs. 7521a & 7523a of 1978 PA 368 (MCL 333.7521a & 333.7523a).",0,,2020-12-30,"Vetoed By Governor 12/30/2020",https://legiscan.com/MI/bill/SB0761/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0761
1323174,1638,SB0762,4,Passed,2020-03-25,"Cities: public services; population threshold for qualified city in the police and fire protection act; modify. Amends sec. 10 of 1951 PA 33 (MCL 41.810).","Cities: public services; population threshold for qualified city in the police and fire protection act; modify. Amends sec. 10 of 1951 PA 33 (MCL 41.810).",0,,2020-03-25,"Assigned Pa 0064'20 With Immediate Effect",https://legiscan.com/MI/bill/SB0762/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0762
1324751,1638,SB0763,1,Introduced,2020-01-30,"Energy: alternative sources; use of 100% renewable energy sources by 2050; mandate. Amends secs. 22, 28 & 45 of 2008 PA 295 (MCL 460.1022 et seq.) & adds sec. 32.","Energy: alternative sources; use of 100% renewable energy sources by 2050; mandate. Amends secs. 22, 28 & 45 of 2008 PA 295 (MCL 460.1022 et seq.) & adds sec. 32.",1808,"Senate Energy And Technology",2020-01-30,"Referred To Committee On Energy And Technology",https://legiscan.com/MI/bill/SB0763/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0763
1328138,1638,SB0764,1,Introduced,2020-02-04,"Public employees and officers; compensation and benefits; judge facing criminal charges; require to hold salary in escrow pending outcome of trial. Amends sec. 8202 of 1961 PA 236 (MCL 600.8202).","Public employees and officers; compensation and benefits; judge facing criminal charges; require to hold salary in escrow pending outcome of trial. Amends sec. 8202 of 1961 PA 236 (MCL 600.8202).",3835,"Senate Judiciary And Public Safety",2020-02-04,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0764/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0764
1328474,1638,SB0765,1,Introduced,2020-02-04,"Public employees and officers: compensation and benefits; judge facing criminal charges; require to hold salary in escrow pending outcome of trial. Amends sec. 821 of 1961 PA 236 (MCL 600.821).","Public employees and officers: compensation and benefits; judge facing criminal charges; require to hold salary in escrow pending outcome of trial. Amends sec. 821 of 1961 PA 236 (MCL 600.821).",3835,"Senate Judiciary And Public Safety",2020-02-04,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0765/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0765
1328884,1638,SB0766,1,Introduced,2020-02-04,"Public employees and officers: compensation and benefits; judge facing criminal charges; require to hold salary in escrow pending outcome of trial. Amends sec. 555 of 1961 PA 236 (MCL 600.555).","Public employees and officers: compensation and benefits; judge facing criminal charges; require to hold salary in escrow pending outcome of trial. Amends sec. 555 of 1961 PA 236 (MCL 600.555).",3835,"Senate Judiciary And Public Safety",2020-02-04,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0766/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0766
1328539,1638,SB0767,1,Introduced,2020-02-04,"Economic development: Michigan strategic fund; funds granted from the Michigan strategic fund; modify approval process. Amends sec. 5 of 1984 PA 270 (MCL 125.2005).","Economic development: Michigan strategic fund; funds granted from the Michigan strategic fund; modify approval process. Amends sec. 5 of 1984 PA 270 (MCL 125.2005).",4030,"Senate Economic And Small Business Development",2020-02-04,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/SB0767/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0767
1328519,1638,SB0768,1,Introduced,2020-02-04,"Economic development: Michigan strategic fund; loan requirements and reporting requirements for recipients of Michigan strategic fund and Michigan business development program funds; modify. Amends secs. 9 & 88r of 1984 PA 270 (MCL 125.2009 & 125.2088r).","Economic development: Michigan strategic fund; loan requirements and reporting requirements for recipients of Michigan strategic fund and Michigan business development program funds; modify. Amends secs. 9 & 88r of 1984 PA 270 (MCL 125.2009 & 125.2088r).",4030,"Senate Economic And Small Business Development",2020-02-04,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/SB0768/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0768
1329045,1638,SB0769,1,Introduced,2020-02-04,"Economic development: Michigan strategic fund; funds returned; require to be placed in the general fund. Amends secs. 88b, 88h, 88r & 90b of 1984 PA 270 (MCL 125.2088b et seq.).","Economic development: Michigan strategic fund; funds returned; require to be placed in the general fund. Amends secs. 88b, 88h, 88r & 90b of 1984 PA 270 (MCL 125.2088b et seq.).",4030,"Senate Economic And Small Business Development",2020-02-04,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/SB0769/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0769
1328722,1638,SB0770,1,Introduced,2020-02-04,"Economic development: Michigan strategic fund; posting of information on website; modify. Amends secs. 88b & 88r of 1984 PA 270 (MCL 125.2088b & 125.2088r).","Economic development: Michigan strategic fund; posting of information on website; modify. Amends secs. 88b & 88r of 1984 PA 270 (MCL 125.2088b & 125.2088r).",4030,"Senate Economic And Small Business Development",2020-02-04,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/SB0770/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0770
1329063,1638,SB0771,1,Introduced,2020-02-04,"Economic development: economic development corporations; certain financial data related to recipients of tax credit projects; provide for disclosure. Amends sec. 28 of 1941 PA 122 (MCL 205.28).","Economic development: economic development corporations; certain financial data related to recipients of tax credit projects; provide for disclosure. Amends sec. 28 of 1941 PA 122 (MCL 205.28).",4030,"Senate Economic And Small Business Development",2020-02-04,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/SB0771/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0771
1328586,1638,SB0772,1,Introduced,2020-02-04,"Crime victims: other; duties of the human trafficking commission; modify to include providing certain recommendations. Amends sec. 4 of 2014 PA 325 (MCL 752.974).","Crime victims: other; duties of the human trafficking commission; modify to include providing certain recommendations. Amends sec. 4 of 2014 PA 325 (MCL 752.974).",3835,"Senate Judiciary And Public Safety",2020-02-04,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0772/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0772
1328698,1638,SB0773,1,Introduced,2020-02-04,"Traffic control: driver license; training in human trafficking prevention; require for commercial driver license. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 312k.","Traffic control: driver license; training in human trafficking prevention; require for commercial driver license. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 312k.",3835,"Senate Judiciary And Public Safety",2020-02-04,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0773/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0773
1328797,1638,SB0774,1,Introduced,2020-02-04,"Education: employees; requirement for school districts, intermediate school districts, and public school academies to provide professional development regarding human trafficking; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding secs. 1526b & 1526c.","Education: employees; requirement for school districts, intermediate school districts, and public school academies to provide professional development regarding human trafficking; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding secs. 1526b & 1526c.",3835,"Senate Judiciary And Public Safety",2020-02-04,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0774/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0774
1328931,1638,SB0775,1,Introduced,2020-02-04,"Crimes: human trafficking; duties of the human trafficking commission; modify to include awareness training for hotel owners, operators, and employees. Amends sec. 4 of 2014 PA 325 (MCL 752.974).","Crimes: human trafficking; duties of the human trafficking commission; modify to include awareness training for hotel owners, operators, and employees. Amends sec. 4 of 2014 PA 325 (MCL 752.974).",3835,"Senate Judiciary And Public Safety",2020-02-04,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0775/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0775
1328765,1638,SB0776,1,Introduced,2020-02-04,"Housing: public accommodations; human trafficking awareness training for hotel owners, operators, and employees; provide for. Creates new act.","Housing: public accommodations; human trafficking awareness training for hotel owners, operators, and employees; provide for. Creates new act.",3835,"Senate Judiciary And Public Safety",2020-02-04,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0776/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0776
1328565,1638,SB0777,1,Introduced,2020-02-04,"Traffic control; traffic regulation; vehicles to move over and slow down when passing farm equipment being repaired on the roadside; require. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 653c.","Traffic control; traffic regulation; vehicles to move over and slow down when passing farm equipment being repaired on the roadside; require. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 653c.",0,,2020-07-22,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/SB0777/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0777
1329843,1638,SB0778,1,Introduced,2020-02-05,"Property tax: tax tribunal; tax tribunal jurisdiction; exclude federal statutory or constitutional civil rights claims. Amends sec. 31 of 1973 PA 186 (MCL 205.731).","Property tax: tax tribunal; tax tribunal jurisdiction; exclude federal statutory or constitutional civil rights claims. Amends sec. 31 of 1973 PA 186 (MCL 205.731).",837,"Senate Finance",2020-02-05,"Referred To Committee On Finance",https://legiscan.com/MI/bill/SB0778/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0778
1329957,1638,SB0779,2,Engrossed,2020-06-23,"Trade: containers; reimbursement for overredemption of beverage containers; modify process. Amends secs. 3a, 3b & 3c of 1976 IL 1 (MCL 445.573a et seq.).","Trade: containers; reimbursement for overredemption of beverage containers; modify process. Amends secs. 3a, 3b & 3c of 1976 IL 1 (MCL 445.573a et seq.).",4024,"House Ways And Means",2020-09-22,"Referred To Committee On Ways And Means",https://legiscan.com/MI/bill/SB0779/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0779
1330102,1638,SB0780,1,Introduced,2020-02-05,"Children: child abuse or child neglect; suspected child abuse or child neglect cases; require animal control officers to report. Amends sec. 3 of 1975 PA 238 (MCL 722.623). TIE BAR WITH: SB 0352'19","Children: child abuse or child neglect; suspected child abuse or child neglect cases; require animal control officers to report. Amends sec. 3 of 1975 PA 238 (MCL 722.623). TIE BAR WITH: SB 0352'19",3995,"Senate Families, Seniors And Veterans",2020-02-05,"Referred To Committee On Families, Seniors And Veterans",https://legiscan.com/MI/bill/SB0780/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0780
1330281,1638,SB0781,2,Engrossed,2020-06-17,"Taxation: tobacco; excise tax on certain electronic smoking devices; provide for. Amends secs. 2, 7 & 12 of 1993 PA 327 (MCL 205.422 et seq.). TIE BAR WITH: SB 0782'20, SB 0783'20, SB 0784'20","Taxation: tobacco; excise tax on certain electronic smoking devices; provide for. Amends secs. 2, 7 & 12 of 1993 PA 327 (MCL 205.422 et seq.). TIE BAR WITH: SB 0782'20, SB 0783'20, SB 0784'20",4024,"House Ways And Means",2020-09-22,"Referred To Committee On Ways And Means, With Substitute (h-1)",https://legiscan.com/MI/bill/SB0781/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0781
1330055,1638,SB0782,2,Engrossed,2020-06-17,"Tobacco: other; licensing for persons who sell vapor products; provide for. Amends title & sec. 4 of 1915 PA 31 (MCL 722.644) & adds sec. 2d. TIE BAR WITH: SB 0781'20, SB 0783'20, SB 0784'20","Tobacco: other; licensing for persons who sell vapor products; provide for. Amends title & sec. 4 of 1915 PA 31 (MCL 722.644) & adds sec. 2d. TIE BAR WITH: SB 0781'20, SB 0783'20, SB 0784'20",4024,"House Ways And Means",2020-09-22,"Referred To Committee On Ways And Means, With Substitute (h-2)",https://legiscan.com/MI/bill/SB0782/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0782
1330006,1638,SB0783,2,Engrossed,2020-06-17,"Tobacco: other; prohibiting flavored vaping products and marketing strategies; codify. Amends 1915 PA 31 (MCL 722.641 - 722.645) by adding sec. 1a. TIE BAR WITH: SB 0781'20, SB 0782'20, SB 0784'20","Tobacco: other; prohibiting flavored vaping products and marketing strategies; codify. Amends 1915 PA 31 (MCL 722.641 - 722.645) by adding sec. 1a. TIE BAR WITH: SB 0781'20, SB 0782'20, SB 0784'20",4024,"House Ways And Means",2020-09-22,"Referred To Committee On Ways And Means, With Substitute (h-1)",https://legiscan.com/MI/bill/SB0783/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0783
1329878,1638,SB0784,2,Engrossed,2020-06-17,"Tobacco: other; age verification for the purchase of vapor products; modify. Amends sec. 1 of 1915 PA 31 (MCL 722.641). TIE BAR WITH: SB 0781'20, SB 0782'20, SB 0783'20","Tobacco: other; age verification for the purchase of vapor products; modify. Amends sec. 1 of 1915 PA 31 (MCL 722.641). TIE BAR WITH: SB 0781'20, SB 0782'20, SB 0783'20",4024,"House Ways And Means",2020-09-22,"Referred To Committee On Ways And Means, With Substitute (h-1)",https://legiscan.com/MI/bill/SB0784/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0784
1330409,1638,SB0785,2,Engrossed,2020-06-17,"Tobacco: other; penal code provisions for selling or distributing tobacco products by mail or vending machines; modify age. Amends sec. 42b of 1931 PA 328 (MCL 750.42b).","Tobacco: other; penal code provisions for selling or distributing tobacco products by mail or vending machines; modify age. Amends sec. 42b of 1931 PA 328 (MCL 750.42b).",4024,"House Ways And Means",2020-09-22,"Referred To Committee On Ways And Means",https://legiscan.com/MI/bill/SB0785/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0785
1329920,1638,SB0786,2,Engrossed,2020-06-17,"Tobacco: other; age of majority act; modify. Amends sec. 3 of 1971 PA 79 (MCL 722.53).","Tobacco: other; age of majority act; modify. Amends sec. 3 of 1971 PA 79 (MCL 722.53).",4024,"House Ways And Means",2020-09-22,"Referred To Committee On Ways And Means",https://legiscan.com/MI/bill/SB0786/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0786
1330341,1638,SB0787,1,Introduced,2020-02-05,"Property tax: exemptions; housing exemption for elderly or disabled families; modify. Amends sec. 7d of 1893 PA 206 (MCL 211.7d).","Property tax: exemptions; housing exemption for elderly or disabled families; modify. Amends sec. 7d of 1893 PA 206 (MCL 211.7d).",837,"Senate Finance",2020-02-05,"Referred To Committee On Finance",https://legiscan.com/MI/bill/SB0787/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0787
1336007,1638,SB0788,1,Introduced,2020-02-11,"Individual income tax: city; use voluntary disclosure agreements; provide for. Amends 1964 PA 284 (MCL 141.501 - 141.787) by adding sec. 96 to ch. 2.","Individual income tax: city; use voluntary disclosure agreements; provide for. Amends 1964 PA 284 (MCL 141.501 - 141.787) by adding sec. 96 to ch. 2.",837,"Senate Finance",2020-02-11,"Referred To Committee On Finance",https://legiscan.com/MI/bill/SB0788/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0788
1336099,1638,SB0789,1,Introduced,2020-02-11,"Recreation: other; purple paint marks designating a no trespassing area; allow. Amends secs. 73102, 73104 & 73105 of 1994 PA 451 (MCL 324.73102 et seq.).","Recreation: other; purple paint marks designating a no trespassing area; allow. Amends secs. 73102, 73104 & 73105 of 1994 PA 451 (MCL 324.73102 et seq.).",3055,"Senate Natural Resources",2020-02-11,"Referred To Committee On Natural Resources",https://legiscan.com/MI/bill/SB0789/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0789
1335946,1638,SB0790,1,Introduced,2020-02-11,"Civil procedure: other; video recordings of court proceedings; provide for availability and review. Amends 1961 PA 236 (MCL 600.101 - 600.9947) by adding sec. 1429.","Civil procedure: other; video recordings of court proceedings; provide for availability and review. Amends 1961 PA 236 (MCL 600.101 - 600.9947) by adding sec. 1429.",3835,"Senate Judiciary And Public Safety",2020-02-11,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0790/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0790
1338493,1638,SB0791,1,Introduced,2020-02-13,"Criminal procedure: trial; certain requirements for a speedy trial; provide for. Amends sec. 1, ch. VIII of 1927 PA 175 (MCL 768.1).","Criminal procedure: trial; certain requirements for a speedy trial; provide for. Amends sec. 1, ch. VIII of 1927 PA 175 (MCL 768.1).",0,,2020-12-03,"Referred To Committee Of The Whole With Substitute (s-1)",https://legiscan.com/MI/bill/SB0791/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0791
1338411,1638,SB0792,1,Introduced,2020-02-13,"Retirement; judges; contributions to tax-deferred accounts instead of retiree health benefits for certain employees; provide for, and establish auto enrollment feature for defined contribution plan. Amends secs. 301 & 604 of 1992 PA 234 (MCL 38.2301 & 38.2604) & adds secs. 509a & 714a.","Retirement; judges; contributions to tax-deferred accounts instead of retiree health benefits for certain employees; provide for, and establish auto enrollment feature for defined contribution plan. Amends secs. 301 & 604 of 1992 PA 234 (MCL 38.2301 & 38.2604) & adds secs. 509a & 714a.",829,"Senate Appropriations",2020-02-13,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0792/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0792
1342355,1638,SB0793,1,Introduced,2020-02-18,"Civil procedure: costs and fees; transcript fee; increase. Amends sec. 2543 of 1961 PA 236 (MCL 600.2543).","Civil procedure: costs and fees; transcript fee; increase. Amends sec. 2543 of 1961 PA 236 (MCL 600.2543).",3835,"Senate Judiciary And Public Safety",2020-02-18,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0793/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0793
1342253,1638,SB0794,1,Introduced,2020-02-18,"Criminal procedure: evidence; evidence obtained in violation of reasonable or probable cause requirements for issuance of a search warrant; allow to be used to revoke parole or probation or impeach a defendant's testimony. Amends sec. 3 of 1966 PA 189 (MCL 780.653).","Criminal procedure: evidence; evidence obtained in violation of reasonable or probable cause requirements for issuance of a search warrant; allow to be used to revoke parole or probation or impeach a defendant's testimony. Amends sec. 3 of 1966 PA 189 (MCL 780.653).",3835,"Senate Judiciary And Public Safety",2020-02-18,"Referred To Committee On Judiciary And Public Safety",https://legiscan.com/MI/bill/SB0794/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0794
1342410,1638,SB0795,1,Introduced,2020-02-18,"Local government: intergovernmental affairs; local governments opting out of a joint endeavor under the municipal partnership act; provide for. Amends 2011 PA 258 (MCL 124.111 - 124.123) by adding sec. 3a.","Local government: intergovernmental affairs; local governments opting out of a joint endeavor under the municipal partnership act; provide for. Amends 2011 PA 258 (MCL 124.111 - 124.123) by adding sec. 3a.",3836,"Senate Transportation And Infrastructure",2020-02-18,"Referred To Committee On Transportation And Infrastructure",https://legiscan.com/MI/bill/SB0795/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0795
1342301,1638,SB0796,1,Introduced,2020-02-18,"Transportation: funds; formula used for disbursements of transportation funds; modify. Amends sec. 10 of 1951 PA 51 (MCL 247.660).","Transportation: funds; formula used for disbursements of transportation funds; modify. Amends sec. 10 of 1951 PA 51 (MCL 247.660).",3836,"Senate Transportation And Infrastructure",2020-02-18,"Referred To Committee On Transportation And Infrastructure",https://legiscan.com/MI/bill/SB0796/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0796
1343380,1638,SB0797,1,Introduced,2020-02-19,"Individual income tax: credit; credit for the purchase of certain textbooks; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 280.","Individual income tax: credit; credit for the purchase of certain textbooks; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 280.",837,"Senate Finance",2020-02-19,"Referred To Committee On Finance",https://legiscan.com/MI/bill/SB0797/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0797
1343328,1638,SB0798,1,Introduced,2020-02-19,"Probate: guardians and conservators; power of guardian to restrict ward's contact with another person; limit. Amends sec. 5314 of 1998 PA 386 (MCL 700.5314).","Probate: guardians and conservators; power of guardian to restrict ward's contact with another person; limit. Amends sec. 5314 of 1998 PA 386 (MCL 700.5314).",0,,2020-11-10,"Referred To Committee Of The Whole With Substitute (s-1)",https://legiscan.com/MI/bill/SB0798/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0798
1343357,1638,SB0799,4,Passed,2020-09-22,"Property: conveyances; property in Gogebic County previously conveyed to the county road commission; provide for reconveyance to Watersmeet Township. Creates land transfer act.","Property: conveyances; property in Gogebic County previously conveyed to the county road commission; provide for reconveyance to Watersmeet Township. Creates land transfer act.",0,,2020-09-22,"Assigned Pa 0160'20 With Immediate Effect",https://legiscan.com/MI/bill/SB0799/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0799
1344653,1638,SB0800,1,Introduced,2020-02-20,"Natural resources: hunting; penalty for feeding or baiting deer; modify. Amends sec. 40118 of 1994 PA 451 (MCL 324.40118).","Natural resources: hunting; penalty for feeding or baiting deer; modify. Amends sec. 40118 of 1994 PA 451 (MCL 324.40118).",3055,"Senate Natural Resources",2020-02-20,"Referred To Committee On Natural Resources",https://legiscan.com/MI/bill/SB0800/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0800
1350442,1638,SB0801,1,Introduced,2020-02-26,"Appropriations: school aid; executive recommendation; provide for omnibus appropriations for school aid, higher education, and community colleges. Amends secs. 2, 3, 6, 11, 11a, 11j, 11k, 11m, 11s, 15, 18, 20, 20d, 20f, 21h, 22a, 22b, 22d, 22m, 22p, 24, 24a, 26a, 26b, 26c, 28, 31a, 31d, 31f, 31j, 31n, 32d, 32p, 35a, 39, 39a, 41, 51a, 51c, 51d, 51f, 53a, 54, 54b, 54d, 56, 61a, 61b, 61d, 62, 65, 67, 74, 81, 94, 94a, 98, 99h, 99s, 101, 104, 107, 147, 147a, 147c, 147e, 152a, 163, 201, 202a, 203, 204, 205, 206, 207a, 207b, 207c, 209, 209a, 217, 225, 226, 229a, 230, 236, 236b, 236c, 237b, 241, 242, 245, 245a, 252, 256, 263, 264, 265, 265a, 265b, 267, 268, 269, 270, 276, 277, 278, 279, 280, 281, 282 & 289 of 1979 PA 94 (MCL 388.1602 et seq.); adds secs. 20m, 22q, 31k, 32s, 97a, 98a, 98b, 98c, 231, 248 & 248a & repeals (See bill).","Appropriations: school aid; executive recommendation; provide for omnibus appropriations for school aid, higher education, and community colleges. Amends secs. 2, 3, 6, 11, 11a, 11j, 11k, 11m, 11s, 15, 18, 20, 20d, 20f, 21h, 22a, 22b, 22d, 22m, 22p, 24, 24a, 26a, 26b, 26c, 28, 31a, 31d, 31f, 31j, 31n, 32d, 32p, 35a, 39, 39a, 41, 51a, 51c, 51d, 51f, 53a, 54, 54b, 54d, 56, 61a, 61b, 61d, 62, 65, 67, 74, 81, 94, 94a, 98, 99h, 99s, 101, 104, 107, 147, 147a, 147c, 147e, 152a, 163, 201, 202a, 203, 204, 205, 206, 207a, 207b, 207c, 209, 209a, 217, 225, 226, 229a, 230, 236, 236b, 236c, 237b, 241, 242, 245, 245a, 252, 256, 263, 264, 265, 265a, 265b, 267, 268, 269, 270, 276, 277, 278, 279, 280, 281, 282 & 289 of 1979 PA 94 (MCL 388.1602 et seq.); adds secs. 20m, 22q, 31k, 32s, 97a, 98a, 98b, 98c, 231, 248 & 248a & repeals (See bill).",829,"Senate Appropriations",2020-02-26,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0801/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0801
1350138,1638,SB0802,1,Introduced,2020-02-26,"Appropriations: other; executive recommendation; provide for omnibus bill. Creates appropriation act.","Appropriations: other; executive recommendation; provide for omnibus bill. Creates appropriation act.",829,"Senate Appropriations",2020-02-26,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0802/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0802
1352032,1638,SB0803,1,Introduced,2020-02-27,"State: symbol; gray treefrog; designate as the official state amphibian. Creates new act.","State: symbol; gray treefrog; designate as the official state amphibian. Creates new act.",838,"Senate Government Operations",2020-02-27,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0803/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0803
1352163,1638,SB0804,1,Introduced,2020-02-27,"Education: curriculum; certain elementary music and art instruction requirements; provide for. Amends sec. 1160 of 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1160.","Education: curriculum; certain elementary music and art instruction requirements; provide for. Amends sec. 1160 of 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1160.",3831,"Senate Education And Career Readiness",2020-02-27,"Referred To Committee On Education And Career Readiness",https://legiscan.com/MI/bill/SB0804/2019,http://legislature.mi.gov/doc.aspx?2020-SB-0804
