bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
681723,1135,HB4001,4,Passed,2016-12-31,"Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).","Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).",0,,2016-12-31,"Reported With Recommendation Without Amendment",https://legiscan.com/MI/bill/HB4001/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4001
876367,1135,SB0955,1,Introduced,2016-05-05,"Land use; zoning and growth management; zoning exemption; provide for certain public school property. Amends 2006 PA 110 (MCL 125.3101 - 125.3702) by adding sec. 205c.","Land use; zoning and growth management; zoning exemption; provide for certain public school property. Amends 2006 PA 110 (MCL 125.3101 - 125.3702) by adding sec. 205c.",847,"Senate Transportation",2016-05-05,"Referred To Committee On Transportation",https://legiscan.com/MI/bill/SB0955/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0955
876337,1135,SB0956,4,Passed,2016-10-18,"State financing and management; funds; consumer price index adjustment for distribution of tobacco revenues to the Michigan State Capitol Historical Site; modify. Amends sec. 12 of 1993 PA 327 (MCL 205.432).","State financing and management; funds; consumer price index adjustment for distribution of tobacco revenues to the Michigan State Capitol Historical Site; modify. Amends sec. 12 of 1993 PA 327 (MCL 205.432).",0,,2016-10-18,"Assigned Pa 0309'16 With Immediate Effect",https://legiscan.com/MI/bill/SB0956/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0956
876971,1135,SB0957,4,Passed,2016-08-03,"Health facilities; quality assurance assessments; state retention amount from funds generated through hospital assessments; revise. Amends sec. 20161 of 1978 PA 368 (MCL 333.20161).","Health facilities; quality assurance assessments; state retention amount from funds generated through hospital assessments; revise. Amends sec. 20161 of 1978 PA 368 (MCL 333.20161).",0,,2016-09-06,"Presented To Governor 6/17/2016 @ 1:32 Pm",https://legiscan.com/MI/bill/SB0957/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0957
877216,1135,SB0958,4,Passed,2016-12-30,"Transportation; school vehicles; waiver of fees under and exemption from motor bus transportation act under certain circumstances; provide for. Amends sec. 23 of 1982 PA 432 (MCL 474.123).","Transportation; school vehicles; waiver of fees under and exemption from motor bus transportation act under certain circumstances; provide for. Amends sec. 23 of 1982 PA 432 (MCL 474.123).",0,,2016-12-30,"Assigned Pa 0458'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0958/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0958
877203,1135,SB0959,2,Engrossed,2016-12-07,"Property; other; Michigan community foundation act; create. Creates new act & repeals secs. 1 & 4 of 1913 PA 380 (MCL 123.871 & 123.874), repeals secs. 15 & 602 of 1976 PA 451 (MCL 380.15 & 380.602) & repeals 1921 PA 136 (MCL 397.381 - 397.382).","Property; other; Michigan community foundation act; create. Creates new act & repeals secs. 1 & 4 of 1913 PA 380 (MCL 123.871 & 123.874), repeals secs. 15 & 602 of 1976 PA 451 (MCL 380.15 & 380.602) & repeals 1921 PA 136 (MCL 397.381 - 397.382).",2830,"House Local Government",2016-12-07,"Referred To Committee On Local Government",https://legiscan.com/MI/bill/SB0959/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0959
877190,1135,SB0960,1,Introduced,2016-05-11,"Property tax; exemptions; real and personal property of a nonprofit charitable organization; modify exemptions. Amends sec. 7o of 1893 PA 206 (MCL 211.7o).","Property tax; exemptions; real and personal property of a nonprofit charitable organization; modify exemptions. Amends sec. 7o of 1893 PA 206 (MCL 211.7o).",0,,2016-10-20,"Referred To Committee Of The Whole With Substitute S-1",https://legiscan.com/MI/bill/SB0960/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0960
877463,1135,SB0961,1,Introduced,2016-05-12,"Property tax; exemptions; disabled veteran filing an affidavit for exemption of property taxes; modify process. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).","Property tax; exemptions; disabled veteran filing an affidavit for exemption of property taxes; modify process. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).",837,"Senate Finance",2016-05-12,"Referred To Committee On Finance",https://legiscan.com/MI/bill/SB0961/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0961
878145,1135,SB0962,4,Passed,2016-12-30,"Administrative procedure; rules; joint committee; provide for power to suggest changes to proposed rules. Amends secs. 5, 44, 45 & 45a of 1969 PA 306 (MCL 24.205 et seq.) & adds sec. 45c.","Administrative procedure; rules; joint committee; provide for power to suggest changes to proposed rules. Amends secs. 5, 44, 45 & 45a of 1969 PA 306 (MCL 24.205 et seq.) & adds sec. 45c.",0,,2016-12-30,"Assigned Pa 0513'16",https://legiscan.com/MI/bill/SB0962/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0962
878492,1135,SB0963,4,Passed,2016-12-30,"Occupations; other; revision and consolidation of various skilled trades licensing acts; provide for. Creates new act.","Occupations; other; revision and consolidation of various skilled trades licensing acts; provide for. Creates new act.",0,,2016-12-30,"Assigned Pa 0407'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0963/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0963
878458,1135,SB0964,4,Passed,2016-12-30,"Occupations; inspectors; citation to repealed building officials and inspectors statute; revise in housing law. Amends sec. 141c of 1917 PA 167 (MCL 125.541c).","Occupations; inspectors; citation to repealed building officials and inspectors statute; revise in housing law. Amends sec. 141c of 1917 PA 167 (MCL 125.541c).",0,,2016-12-30,"Assigned Pa 0408'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0964/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0964
878471,1135,SB0965,4,Passed,2016-12-30,"Occupations; other; citations to statutes repealed under skilled trades regulation act; update in construction code act. Amends secs. 2a, 8b, 9, 10 & 28 of 1972 PA 230 (MCL 125.1502a et seq.).","Occupations; other; citations to statutes repealed under skilled trades regulation act; update in construction code act. Amends secs. 2a, 8b, 9, 10 & 28 of 1972 PA 230 (MCL 125.1502a et seq.).",0,,2016-12-30,"Assigned Pa 0409'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0965/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0965
878426,1135,SB0966,4,Passed,2016-12-30,"Occupations; other; citations to statutes repealed under skilled trades regulation act; update in mobile home commission act. Amends sec. 25 of 1987 PA 96 (MCL 125.2325).","Occupations; other; citations to statutes repealed under skilled trades regulation act; update in mobile home commission act. Amends sec. 25 of 1987 PA 96 (MCL 125.2325).",0,,2016-12-30,"Assigned Pa 0410'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0966/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0966
878487,1135,SB0967,4,Passed,2016-12-30,"Occupations; other; citations to statutes repealed under skilled trades regulation act; update in asbestos abatement contractors licensing act. Amends sec. 207 of 1986 PA 135 (MCL 338.3207).","Occupations; other; citations to statutes repealed under skilled trades regulation act; update in asbestos abatement contractors licensing act. Amends sec. 207 of 1986 PA 135 (MCL 338.3207).",0,,2016-12-30,"Assigned Pa 0411'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0967/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0967
878409,1135,SB0968,4,Passed,2016-12-30,"Occupations; other; citations to statutes repealed under skilled trades regulation act; update in occupational code. Amends secs. 601, 2402 & 2403 of 1980 PA 299 (MCL 339.601 et seq.).","Occupations; other; citations to statutes repealed under skilled trades regulation act; update in occupational code. Amends secs. 601, 2402 & 2403 of 1980 PA 299 (MCL 339.601 et seq.).",0,,2016-12-30,"Assigned Pa 0412'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0968/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0968
878447,1135,SB0969,4,Passed,2016-12-30,"Occupations; other; citation to building inspector repealed under skilled trades regulation act; update in school aid act. Amends sec. 1b of 1937 PA 306 (MCL 388.851b).","Occupations; other; citation to building inspector repealed under skilled trades regulation act; update in school aid act. Amends sec. 1b of 1937 PA 306 (MCL 388.851b).",0,,2016-12-30,"Assigned Pa 0413'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0969/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0969
878480,1135,SB0970,4,Passed,2016-12-30,"Occupations; other; citation to mechanical contractors statute repealed under skilled trades regulation act; update in Joe Gagnon appliance repair act. Amends sec. 2 of 2002 PA 468 (MCL 445.832).","Occupations; other; citation to mechanical contractors statute repealed under skilled trades regulation act; update in Joe Gagnon appliance repair act. Amends sec. 2 of 2002 PA 468 (MCL 445.832).",0,,2016-12-30,"Assigned Pa 0414'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0970/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0970
878442,1135,SB0971,4,Passed,2016-12-30,"Occupations; other; citation to statutes repealed under skilled trades regulation act; update in construction lien act. Amends sec. 114 of 1980 PA 497 (MCL 570.1114).","Occupations; other; citation to statutes repealed under skilled trades regulation act; update in construction lien act. Amends sec. 114 of 1980 PA 497 (MCL 570.1114).",0,,2016-12-30,"Assigned Pa 0415'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0971/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0971
878419,1135,SB0972,4,Passed,2016-12-30,"Criminal procedure; sentencing guidelines; guidelines for violation of skilled trades regulation act; create. Amends sec. 13p, ch. XVII of 1927 PA 175 (MCL 777.13p).","Criminal procedure; sentencing guidelines; guidelines for violation of skilled trades regulation act; create. Amends sec. 13p, ch. XVII of 1927 PA 175 (MCL 777.13p).",0,,2016-12-30,"Assigned Pa 0416'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0972/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0972
878464,1135,SB0973,4,Passed,2016-12-30,"Liquor; licenses; eligible merchants that may fill and sell growlers of beer; expand to include specially designated distributors. Amends sec. 537 of 1998 PA 58 (MCL 436.1537).","Liquor; licenses; eligible merchants that may fill and sell growlers of beer; expand to include specially designated distributors. Amends sec. 537 of 1998 PA 58 (MCL 436.1537).",0,,2016-12-30,"Assigned Pa 0514'16",https://legiscan.com/MI/bill/SB0973/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0973
878679,1135,SB0974,2,Engrossed,2016-07-13,"Corrections; alternatives; definition of recidivism; provide for in the community corrections act. Amends sec. 2 of 1988 PA 511 (MCL 791.402).","Corrections; alternatives; definition of recidivism; provide for in the community corrections act. Amends sec. 2 of 1988 PA 511 (MCL 791.402).",2827,"House Criminal Justice",2016-07-13,"Referred To Committee On Criminal Justice",https://legiscan.com/MI/bill/SB0974/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0974
878701,1135,SB0975,2,Engrossed,2016-07-13,"Criminal procedure; other; definition of recidivism; provide for in the code of criminal procedure. Amends sec. 1, ch. I of 1927 PA 175 (MCL 761.1).","Criminal procedure; other; definition of recidivism; provide for in the code of criminal procedure. Amends sec. 1, ch. I of 1927 PA 175 (MCL 761.1).",2827,"House Criminal Justice",2016-07-13,"Referred To Committee On Criminal Justice",https://legiscan.com/MI/bill/SB0975/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0975
878668,1135,SB0976,4,Passed,2016-08-03,"Criminal procedure; sentencing guidelines; crime of making a false report of an urgent and immediate threat; provide for. Amends sec. 11b, ch. XVII of 1927 PA 175 (MCL 777.11b). TIE BAR WITH: HB 5442'16, HB 5567'16","Criminal procedure; sentencing guidelines; crime of making a false report of an urgent and immediate threat; provide for. Amends sec. 11b, ch. XVII of 1927 PA 175 (MCL 777.11b). TIE BAR WITH: HB 5442'16, HB 5567'16",0,,2016-09-06,"Presented To Governor 6/14/2016 @ 12:30 Pm",https://legiscan.com/MI/bill/SB0976/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0976
878686,1135,SB0977,1,Introduced,2016-05-19,"Traffic control; driver license; valid temporary instruction permit requirement for behind-the-wheel truck driver training; expand to include valid commercial learner's permit from another state. Amends sec. 55 of 2006 PA 384 (MCL 256.675). TIE BAR WITH: HB 5656'16, SB 0978'16","Traffic control; driver license; valid temporary instruction permit requirement for behind-the-wheel truck driver training; expand to include valid commercial learner's permit from another state. Amends sec. 55 of 2006 PA 384 (MCL 256.675). TIE BAR WITH: HB 5656'16, SB 0978'16",0,,2016-05-31,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/SB0977/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0977
878707,1135,SB0978,1,Introduced,2016-05-19,"Traffic control; driver license; pilot program for vehicle group designation testing of an individual holding a valid commercial license permit issued by another state; establish. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 312j.","Traffic control; driver license; pilot program for vehicle group designation testing of an individual holding a valid commercial license permit issued by another state; establish. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 312j.",0,,2016-05-31,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/SB0978/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0978
879550,1135,SB0979,2,Engrossed,2016-11-09,"Local government; authorities; municipal recovery and development authority; create. Creates new act.","Local government; authorities; municipal recovery and development authority; create. Creates new act.",2830,"House Local Government",2016-11-09,"Referred To Committee On Local Government",https://legiscan.com/MI/bill/SB0979/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0979
879546,1135,SB0980,2,Engrossed,2016-12-08,"Insurance; no-fault; auto theft prevention authority assessment; expand to commercial vehicles. Amends sec. 6107 of 1956 PA 218 (MCL 500.6107).","Insurance; no-fault; auto theft prevention authority assessment; expand to commercial vehicles. Amends sec. 6107 of 1956 PA 218 (MCL 500.6107).",894,"House Insurance",2016-12-08,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/SB0980/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0980
879557,1135,SB0981,4,Passed,2016-11-09,"Liquor; licenses; application for a conditional license; require applicant to submit affidavit that the proposed licensed location is at least 500 feet from a church or school. Amends sec. 525 of 1998 PA 58 (MCL 436.1525).","Liquor; licenses; application for a conditional license; require applicant to submit affidavit that the proposed licensed location is at least 500 feet from a church or school. Amends sec. 525 of 1998 PA 58 (MCL 436.1525).",0,,2016-11-09,"Assigned Pa 0315'16 With Immediate Effect",https://legiscan.com/MI/bill/SB0981/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0981
879573,1135,SB0982,4,Passed,2016-12-30,"Law; uniform or model acts; uniform fraudulent transfer act; update to uniform voidable transactions act. Amends title & secs. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12 & 13 of 1998 PA 434 (MCL 566.31 et seq.) & adds secs. 14 & 15.","Law; uniform or model acts; uniform fraudulent transfer act; update to uniform voidable transactions act. Amends title & secs. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12 & 13 of 1998 PA 434 (MCL 566.31 et seq.) & adds secs. 14 & 15.",0,,2016-12-30,"Assigned Pa 0552'16 With Immediate Effect",https://legiscan.com/MI/bill/SB0982/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0982
879575,1135,SB0983,4,Passed,2016-12-30,"Businesses; business corporations; business corporation act; revise reference to uniform fraudulent transfer act to reflect renaming of act. Amends sec. 122 of 1972 PA 284 (MCL 450.1122).","Businesses; business corporations; business corporation act; revise reference to uniform fraudulent transfer act to reflect renaming of act. Amends sec. 122 of 1972 PA 284 (MCL 450.1122).",0,,2016-12-30,"Assigned Pa 0553'16",https://legiscan.com/MI/bill/SB0983/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0983
879561,1135,SB0984,4,Passed,2016-12-30,"Businesses; nonprofit corporations; nonprofit corporation act; revise reference to uniform fraudulent transfer act to reflect renaming of act. Amends sec. 122 of 1982 PA 162 (MCL 450.2122).","Businesses; nonprofit corporations; nonprofit corporation act; revise reference to uniform fraudulent transfer act to reflect renaming of act. Amends sec. 122 of 1982 PA 162 (MCL 450.2122).",0,,2016-12-30,"Assigned Pa 0554'16",https://legiscan.com/MI/bill/SB0984/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0984
879555,1135,SB0985,4,Passed,2016-12-30,"Family law; child support; support and parenting time enforcement act; revise reference to uniform fraudulent transfer act to reflect renaming of act. Amends sec. 24a of 1982 PA 295 (MCL 552.624a).","Family law; child support; support and parenting time enforcement act; revise reference to uniform fraudulent transfer act to reflect renaming of act. Amends sec. 24a of 1982 PA 295 (MCL 552.624a).",0,,2016-12-30,"Assigned Pa 0555'16",https://legiscan.com/MI/bill/SB0985/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0985
879512,1135,SB0986,2,Engrossed,2016-09-08,"Insurance; health insurers; health endowment fund; include public health emergency in purposes. Amends secs. 653 & 655 of 1980 PA 350 (MCL 550.1653 & 550.1655).","Insurance; health insurers; health endowment fund; include public health emergency in purposes. Amends secs. 653 & 655 of 1980 PA 350 (MCL 550.1653 & 550.1655).",899,"House Government Operations",2016-09-08,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0986/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0986
879499,1135,SB0987,5,Vetoed,2016-11-09,"Insurance; health insurers; health insurance claims assessment rate; modify under certain circumstances. Amends sec. 3 of 2011 PA 142 (MCL 550.1733). TIE BAR WITH: SB 0988'16, SB 0989'16, SB 0990'16","Insurance; health insurers; health insurance claims assessment rate; modify under certain circumstances. Amends sec. 3 of 2011 PA 142 (MCL 550.1733). TIE BAR WITH: SB 0988'16, SB 0989'16, SB 0990'16",838,"Senate Government Operations",2016-11-09,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0987/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0987
879540,1135,SB0988,5,Vetoed,2016-11-09,"State financing and management; funds; health services fund; create. Amends secs. 2 & 6 of 2000 PA 489 (MCL 12.252 & 12.256) & adds sec. 11. TIE BAR WITH: SB 0987'16, SB 0989'16, SB 0990'16","State financing and management; funds; health services fund; create. Amends secs. 2 & 6 of 2000 PA 489 (MCL 12.252 & 12.256) & adds sec. 11. TIE BAR WITH: SB 0987'16, SB 0989'16, SB 0990'16",838,"Senate Government Operations",2016-11-09,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0988/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0988
879523,1135,SB0989,5,Vetoed,2016-11-09,"Use tax; collections; assessment of tax on certain medical services; provide for and earmark. Amends secs. 3f & 21 of 1937 PA 94 (MCL 205.93f & 205.111). TIE BAR WITH: SB 0987'16, SB 0988'16, SB 0990'16","Use tax; collections; assessment of tax on certain medical services; provide for and earmark. Amends secs. 3f & 21 of 1937 PA 94 (MCL 205.93f & 205.111). TIE BAR WITH: SB 0987'16, SB 0988'16, SB 0990'16",838,"Senate Government Operations",2016-11-09,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0989/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0989
879587,1135,SB0990,5,Vetoed,2016-11-09,"Individual income tax; collections; earmark for Medicaid federal match; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 51f. TIE BAR WITH: SB 0987'16, SB 0988'16, SB 0989'16","Individual income tax; collections; earmark for Medicaid federal match; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 51f. TIE BAR WITH: SB 0987'16, SB 0988'16, SB 0989'16",838,"Senate Government Operations",2016-11-09,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0990/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0990
879747,1135,SB0991,4,Passed,2016-12-30,"Sales tax; collections; collection of sales tax on core charge for motor vehicle and recreational vehicle parts or batteries; exempt. Amends sec. 1 of 1933 PA 167 (MCL 205.51).","Sales tax; collections; collection of sales tax on core charge for motor vehicle and recreational vehicle parts or batteries; exempt. Amends sec. 1 of 1933 PA 167 (MCL 205.51).",0,,2016-12-30,"Assigned Pa 0515'16",https://legiscan.com/MI/bill/SB0991/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0991
879750,1135,SB0992,4,Passed,2016-12-30,"Aeronautics; other; unmanned aerial systems act; enact. Creates new act.","Aeronautics; other; unmanned aerial systems act; enact. Creates new act.",0,,2016-12-30,"Assigned Pa 0436'16 12/30/16 Addenda",https://legiscan.com/MI/bill/SB0992/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0992
879706,1135,SB0993,1,Introduced,2016-05-25,"Education; students; reasonable accommodation for a minor who has parental permission to assert gender different from biological sex; require, and require certain practices regarding locker room and restroom usage. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1181.","Education; students; reasonable accommodation for a minor who has parental permission to assert gender different from biological sex; require, and require certain practices regarding locker room and restroom usage. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1181.",838,"Senate Government Operations",2016-05-25,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0993/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0993
879727,1135,SB0994,1,Introduced,2016-05-25,"Aeronautics; other; definitions for unmanned aircraft; enact, and create task force to recommend statewide policy for drones. Amends secs. 8 & 9 of 1945 PA 327 (MCL 259.8 & 259.9) & adds sec. 97. TIE BAR WITH: SB 0432'15","Aeronautics; other; definitions for unmanned aircraft; enact, and create task force to recommend statewide policy for drones. Amends secs. 8 & 9 of 1945 PA 327 (MCL 259.8 & 259.9) & adds sec. 97. TIE BAR WITH: SB 0432'15",0,,2016-05-31,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/SB0994/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0994
879729,1135,SB0995,4,Passed,2016-12-13,"Traffic control; traffic regulation; autonomous driving; allow under certain conditions. Amends secs. 2b, 602b, 643, 643a & 665 of 1949 PA 300 (MCL 257.2b et seq.); adds secs. 40c, 606b & 665a & repeals sec. 663 of 1949 PA 300 (MCL 257.663).","Traffic control; traffic regulation; autonomous driving; allow under certain conditions. Amends secs. 2b, 602b, 643, 643a & 665 of 1949 PA 300 (MCL 257.2b et seq.); adds secs. 40c, 606b & 665a & repeals sec. 663 of 1949 PA 300 (MCL 257.663).",0,,2016-12-13,"Assigned Pa 0332'16 With Immediate Effect",https://legiscan.com/MI/bill/SB0995/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0995
879719,1135,SB0996,4,Passed,2016-12-13,"Traffic control; traffic regulation; autonomous driving; allow under certain conditions. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 665b.","Traffic control; traffic regulation; autonomous driving; allow under certain conditions. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 665b.",0,,2016-12-13,"Assigned Pa 0333'16 With Immediate Effect",https://legiscan.com/MI/bill/SB0996/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0996
879736,1135,SB0997,4,Passed,2016-12-13,"Vehicles; other; mobility research center; provide for. Amends secs. 2b & 601a of 1949 PA 300 (MCL 257.2b & 257.601a) & adds sec. 665a.","Vehicles; other; mobility research center; provide for. Amends secs. 2b & 601a of 1949 PA 300 (MCL 257.2b & 257.601a) & adds sec. 665a.",0,,2016-12-13,"Assigned Pa 0334'16 With Immediate Effect",https://legiscan.com/MI/bill/SB0997/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0997
879749,1135,SB0998,4,Passed,2016-12-13,"Torts; product liability; motor vehicle mechanics and motor vehicle repair facilities; exempt from liability for repairs to automated motor vehicles. Amends sec. 2949b of 1961 PA 236 (MCL 600.2949b).","Torts; product liability; motor vehicle mechanics and motor vehicle repair facilities; exempt from liability for repairs to automated motor vehicles. Amends sec. 2949b of 1961 PA 236 (MCL 600.2949b).",0,,2016-12-13,"Assigned Pa 0335'16 With Immediate Effect",https://legiscan.com/MI/bill/SB0998/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0998
880197,1135,SB0999,2,Engrossed,2016-11-09,"Higher education; financial aid; number of governing bodies authorized to establish promise zones; increase. Amends sec. 4 of 2008 PA 549 (MCL 390.1664).","Higher education; financial aid; number of governing bodies authorized to establish promise zones; increase. Amends sec. 4 of 2008 PA 549 (MCL 390.1664).",2830,"House Local Government",2016-11-09,"Referred To Committee On Local Government",https://legiscan.com/MI/bill/SB0999/2015,http://legislature.mi.gov/doc.aspx?2016-SB-0999
880215,1135,SB1000,1,Introduced,2016-05-31,"Employment security; hearings; appeal process for recipient of improperly paid unemployment benefits; provide for. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62). TIE BAR WITH: SB 1001'16, SB 1002'16, SB 1003'16","Employment security; hearings; appeal process for recipient of improperly paid unemployment benefits; provide for. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62). TIE BAR WITH: SB 1001'16, SB 1002'16, SB 1003'16",3331,"Senate Commerce",2016-05-31,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/SB1000/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1000
880206,1135,SB1001,1,Introduced,2016-05-31,"Employment security; benefits; claimant liability for restitution and interest on unpaid benefits; prohibit. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62). TIE BAR WITH: SB 1000'16, SB 1002'16, SB 1003'16","Employment security; benefits; claimant liability for restitution and interest on unpaid benefits; prohibit. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62). TIE BAR WITH: SB 1000'16, SB 1002'16, SB 1003'16",3331,"Senate Commerce",2016-05-31,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/SB1001/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1001
880223,1135,SB1002,1,Introduced,2016-05-31,"Employment security; benefits; restitution of improperly collected benefits; establish certain percentage of wages to be garnished. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62). TIE BAR WITH: SB 1000'16, SB 1001'16, SB 1003'16","Employment security; benefits; restitution of improperly collected benefits; establish certain percentage of wages to be garnished. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62). TIE BAR WITH: SB 1000'16, SB 1001'16, SB 1003'16",3331,"Senate Commerce",2016-05-31,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/SB1002/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1002
880210,1135,SB1003,1,Introduced,2016-05-31,"Employment security; sanctions; interest charge on benefit overpayments; eliminate. Amends sec. 15 of 1936 (Ex Sess) PA 1 (MCL 421.15). TIE BAR WITH: SB 1000'16, SB 1001'16, SB 1002'16","Employment security; sanctions; interest charge on benefit overpayments; eliminate. Amends sec. 15 of 1936 (Ex Sess) PA 1 (MCL 421.15). TIE BAR WITH: SB 1000'16, SB 1001'16, SB 1002'16",3331,"Senate Commerce",2016-05-31,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/SB1003/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1003
880193,1135,SB1004,1,Introduced,2016-05-31,"Employment security; reports; reporting requirements related to number of unemployment fraud cases; provide for. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 62a.","Employment security; reports; reporting requirements related to number of unemployment fraud cases; provide for. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 62a.",3331,"Senate Commerce",2016-05-31,"Referred To Committee On Commerce",https://legiscan.com/MI/bill/SB1004/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1004
880219,1135,SB1005,1,Introduced,2016-05-31,"Criminal procedure; expunction; record expungement of certain DUI convictions; allow. Amends sec. 1 of 1965 PA 213 (MCL 780.621).","Criminal procedure; expunction; record expungement of certain DUI convictions; allow. Amends sec. 1 of 1965 PA 213 (MCL 780.621).",842,"Senate Judiciary",2016-05-31,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/SB1005/2015,http://legislature.mi.gov/doc.aspx?2016-SB-1005
